"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2022-01-26,"Concourse/Melrose","Bronx","10451","10451","'5-17",8130.45,1304,4055,5359,16.04,49.87,65.91
2022-01-26,"Concourse/Highbridge","Bronx","10452","10452","'5-17",14367.57,1921,6295,8216,13.37,43.81,57.18
2022-01-26,"Morris Heights/Mount Hope/University Heights","Bronx","10453","10453","'5-17",15131.27,1973,6334,8307,13.04,41.86,54.9
2022-01-26,"Mott Haven/Port Morris","Bronx","10454","10454","'5-17",7473.21,1098,3274,4372,14.69,43.81,58.5
2022-01-26,"Mott Haven","Bronx","10455","10455","'5-17",8109.73,1183,3641,4824,14.59,44.9,59.48
2022-01-26,"Claremont/Morrisania","Bronx","10456","10456","'5-17",18869.24,2348,7196,9544,12.44,38.14,50.58
2022-01-26,"Belmont/Claremont/Mount Hope/Tremont","Bronx","10457","10457","'5-17",14537.14,2141,6113,8254,14.73,42.05,56.78
2022-01-26,"Belmont/Fordham University/Kingsbridge","Bronx","10458","10458","'5-17",15601.93,1849,6404,8253,11.85,41.05,52.9
2022-01-26,"Charlotte Gardens/Hunts Point","Bronx","10459","10459","'5-17",9407.16,1188,4056,5244,12.63,43.12,55.74
2022-01-26,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx","10460","10460","'5-17",11742.36,1461,4596,6057,12.44,39.14,51.58
2022-01-26,"Morris Park/Pelham Bay/Westchester Square","Bronx","10461","10461","'5-17",7216.33,680,3484,4164,9.42,48.28,57.7
2022-01-26,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx","10462","10462","'5-17",11611.02,1622,6478,8100,13.97,55.79,69.76
2022-01-26,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx","10463","10463","'5-17",9275.67,1077,4981,6058,11.61,53.7,65.31
2022-01-26,"City Island","Bronx","10464","10464","'5-17",590.75,57,261,318,9.65,44.18,53.83
2022-01-26,"Country Club/Throgs Neck","Bronx","10465","10465","'5-17",6829.45,542,2578,3120,7.94,37.75,45.68
2022-01-26,"Edenwald/Wakefield","Bronx","10466","10466","'5-17",12134.78,1276,4828,6104,10.52,39.79,50.3
2022-01-26,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx","10467","10467","'5-17",17322.93,2125,7641,9766,12.27,44.11,56.38
2022-01-26,"Fordham/Kingsbridge/University Heights","Bronx","10468","10468","'5-17",13724.77,1757,5788,7545,12.8,42.17,54.97
2022-01-26,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx","10469","10469","'5-17",11844.75,1158,4502,5660,9.78,38.01,47.78
2022-01-26,"Wakefield/Woodlawn","Bronx","10470","10470","'5-17",2213.47,214,892,1106,9.67,40.3,49.97
2022-01-26,"Fieldston/North Riverdale/Riverdale","Bronx","10471","10471","'5-17",2279.5,279,1789,2068,12.24,78.48,90.72
2022-01-26,"Soundview","Bronx","10472","10472","'5-17",12200.19,1695,5975,7670,13.89,48.97,62.87
2022-01-26,"Castle Hill/Clason Point/Soundview","Bronx","10473","10473","'5-17",10583.9,1227,4452,5679,11.59,42.06,53.66
2022-01-26,"Hunts Point","Bronx","10474","10474","'5-17",2306.79,331,996,1327,14.35,43.18,57.53
2022-01-26,"Co-op City/Edenwald","Bronx","10475","10475","'5-17",4895.83,553,2230,2783,11.3,45.55,56.84
2022-01-26,"Bellerose/Douglaston-Little Neck","Queens","11004","11004, 11005","'5-17",1919.94,240,1033,1273,12.5,53.8,66.3
2022-01-26,"Astoria (South)/Long Island City/Sunnyside","Queens","11101","11101","'5-17",4061.31,576,2187,2763,14.18,53.85,68.03
2022-01-26,"Astoria (North)","Queens","11102","11102","'5-17",3572.86,392,1912,2304,10.97,53.51,64.49
2022-01-26,"Astoria (North)/Astoria (South)","Queens","11103","11103","'5-17",3472.57,379,1727,2106,10.91,49.73,60.65
2022-01-26,"Sunnyside","Queens","11104","11104","'5-17",2478.82,304,1917,2221,12.26,77.34,89.6
2022-01-26,"Ditmars Steinway","Queens","11105","11105","'5-17",3583.63,336,1851,2187,9.38,51.65,61.03
