"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_0_4","COUNT_1PLUS_CUMULATIVE_0_4","COUNT_ADDITIONAL_CUMULATIVE_0_4","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_0_4","PERC_FULLY_0_4","PERC_1PLUS_0_4","PERC_ADDITIONAL_0_4","PERC_BIVALENT_ADDITIONAL_0_4","COUNT_FULLY_CUMULATIVE_5_12","COUNT_1PLUS_CUMULATIVE_5_12","COUNT_ADDITIONAL_CUMULATIVE_5_12","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_5_12","PERC_FULLY_5_12","PERC_1PLUS_5_12","PERC_ADDITIONAL_5_12","PERC_BIVALENT_ADDITIONAL_5_12","COUNT_FULLY_CUMULATIVE_13_17","COUNT_1PLUS_CUMULATIVE_13_17","COUNT_ADDITIONAL_CUMULATIVE_13_17","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_13_17","PERC_FULLY_13_17","PERC_1PLUS_13_17","PERC_ADDITIONAL_13_17","PERC_BIVALENT_ADDITIONAL_13_17","COUNT_FULLY_CUMULATIVE_18_24","COUNT_1PLUS_CUMULATIVE_18_24","COUNT_ADDITIONAL_CUMULATIVE_18_24","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_18_24","PERC_FULLY_18_24","PERC_1PLUS_18_24","PERC_ADDITIONAL_18_24","PERC_BIVALENT_ADDITIONAL_18_24","COUNT_FULLY_CUMULATIVE_25_34","COUNT_1PLUS_CUMULATIVE_25_34","COUNT_ADDITIONAL_CUMULATIVE_25_34","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_25_34","PERC_FULLY_25_34","PERC_1PLUS_25_34","PERC_ADDITIONAL_25_34","PERC_BIVALENT_ADDITIONAL_25_34","COUNT_FULLY_CUMULATIVE_35_44","COUNT_1PLUS_CUMULATIVE_35_44","COUNT_ADDITIONAL_CUMULATIVE_35_44","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_35_44","PERC_FULLY_35_44","PERC_1PLUS_35_44","PERC_ADDITIONAL_35_44","PERC_BIVALENT_ADDITIONAL_35_44","COUNT_FULLY_CUMULATIVE_45_54","COUNT_1PLUS_CUMULATIVE_45_54","COUNT_ADDITIONAL_CUMULATIVE_45_54","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_45_54","PERC_FULLY_45_54","PERC_1PLUS_45_54","PERC_ADDITIONAL_45_54","PERC_BIVALENT_ADDITIONAL_45_54","COUNT_FULLY_CUMULATIVE_55_64","COUNT_1PLUS_CUMULATIVE_55_64","COUNT_ADDITIONAL_CUMULATIVE_55_64","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_55_64","PERC_FULLY_55_64","PERC_1PLUS_55_64","PERC_ADDITIONAL_55_64","PERC_BIVALENT_ADDITIONAL_55_64","COUNT_FULLY_CUMULATIVE_65_74","COUNT_1PLUS_CUMULATIVE_65_74","COUNT_ADDITIONAL_CUMULATIVE_65_74","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_65_74","PERC_FULLY_65_74","PERC_1PLUS_65_74","PERC_ADDITIONAL_65_74","PERC_BIVALENT_ADDITIONAL_65_74","COUNT_FULLY_CUMULATIVE_75up","COUNT_1PLUS_CUMULATIVE_75up","COUNT_ADDITIONAL_CUMULATIVE_75up","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_75up","PERC_FULLY_75up","PERC_1PLUS_75up","PERC_ADDITIONAL_75up","PERC_BIVALENT_ADDITIONAL_75up"
2022-02-11,6404060,7143265,2829315,76.82,85.68,33.94,0.01,"73","386","<10","<10",0.01,0.07,0,0,"303874","375619","10994","47",40.65,50.25,1.47,0.01,"339210","382765","73030","44",78.37,88.43,16.87,0.01,"606347","728136","201043","84",86.05,99,28.53,0.01,"1205592",1381813,"460104","133",81.26,93.13,31.01,0.01,"1037756",1147675,"429727","76",91.28,99,37.8,0.01,"934815",1012983,"443903","64",90.93,98.53,43.18,0.01,"919123",984895,"510828","68",92.01,98.6,51.14,0.01,"642185","684901","424275","55",89.34,95.28,59.03,0.01,"415085","444092","275407","34",73.91,79.07,49.04,0.01
2022-02-12,6408575,7146526,2838557,76.87,85.72,34.05,0.01,"73","387","<10","<10",0.01,0.07,0,0,"306274","376823","11254","47",40.97,50.41,1.51,0.01,"339534","383005","74052","44",78.44,88.49,17.11,0.01,"606723","728474","201880","84",86.1,99,28.65,0.01,"1206116",1382293,"461584","133",81.29,93.17,31.11,0.01,"1038094",1148032,"431369","76",91.31,99,37.94,0.01,"935069",1013260,"445526","64",90.95,98.56,43.34,0.01,"919301",985099,"512315","69",92.03,98.62,51.29,0.01,"642262","684998","424844","55",89.35,95.3,59.11,0.01,"415129","444155","275729","35",73.92,79.09,49.1,0.01
2022-02-13,6410193,7147971,2843507,76.89,85.74,34.11,0.01,"73","387","<10","<10",0.01,0.07,0,0,"306902","377161","11406","47",41.05,50.45,1.53,0.01,"339655","383115","74609","44",78.47,88.51,17.24,0.01,"606907","728672","202429","84",86.13,99,28.73,0.01,"1206384",1382619,"462560","133",81.31,93.19,31.18,0.01,"1038279",1148218,"432241","76",91.32,99,38.02,0.01,"935190",1013401,"446378","64",90.96,98.57,43.42,0.01,"919366",985183,"512961","69",92.04,98.62,51.35,0.01,"642294","685041","425087","55",89.36,95.3,59.14,0.01,"415143","444174","275832","35",73.92,79.09,49.11,0.01
2022-02-14,6414032,7150907,2853951,76.94,85.78,34.23,0.01,"73","387","<10","<10",0.01,0.07,0,0,"307940","377729","11497","47",41.19,50.53,1.54,0.01,"339882","383277","74993","44",78.52,88.55,17.33,0.01,"607476","729120","203381","84",86.21,99,28.86,0.01,"1207146",1383255,"464720","133",81.36,93.23,31.32,0.01,"1038799",1148626,"434285","76",91.37,99,38.2,0.01,"935515",1013686,"448323","65",91,98.6,43.61,0.01,"919608",985441,"514806","69",92.06,98.65,51.54,0.01,"642399","685176","425796","55",89.37,95.32,59.24,0.01,"415194","444210","276146","36",73.93,79.1,49.17,0.01
2022-02-15,6418348,7154329,2866706,76.99,85.82,34.39,0.01,"74","387","<10","<10",0.01,0.07,0,0,"309266","378501","11587","47",41.37,50.63,1.55,0.01,"340126","383462","75473","44",78.58,88.59,17.44,0.01,"607997","729555","204535","84",86.28,99,29.03,0.01,"1207957",1383978,"467343","133",81.42,93.28,31.5,0.01,"1039304",1149127,"436788","76",91.42,99,38.42,0.01,"935902",1014023,"450771","65",91.03,98.63,43.85,0.01,"919909",985732,"516990","69",92.09,98.68,51.75,0.01,"642547","685296","426626","56",89.39,95.34,59.35,0.01,"415266","444268","276589","37",73.94,79.11,49.25,0.01
2022-02-16,6422470,7157922,2882110,77.04,85.86,34.57,0.01,"74","388","<10","<10",0.01,0.07,0,0,"310527","379219","11699","48",41.54,50.73,1.56,0.01,"340402","383624","75965","44",78.64,88.63,17.55,0.01,"608503","730013","205805","85",86.35,99,29.21,0.01,"1208737",1384756,"470542","133",81.47,93.33,31.71,0.01,"1039780",1149636,"439788","77",91.46,99,38.68,0.01,"936275",1014422,"453815","66",91.07,98.67,44.14,0.01,"920151",986069,"519701","69",92.11,98.71,52.03,0.01,"642673","685446","427626","56",89.41,95.36,59.49,0.01,"415348","444349","277165","37",73.96,79.12,49.35,0.01
2022-02-17,6426716,7161848,2900074,77.09,85.91,34.79,0.01,"74","389","<10","<10",0.01,0.07,0,0,"311779","379992","11826","48",41.71,50.83,1.58,0.01,"340664","383847","76501","44",78.7,88.68,17.67,0.01,"609065","730506","207375","85",86.43,99,29.43,0.01,"1209489",1385564,"474181","133",81.52,93.39,31.96,0.01,"1040318",1150216,"443337","77",91.5,99,39,0.01,"936642",1014855,"457498","66",91.11,98.71,44.5,0.01,"920437",986429,"522748","69",92.14,98.75,52.33,0.01,"642806","685607","428817","56",89.43,95.38,59.66,0.01,"415442","444443","277787","37",73.97,79.14,49.46,0.01
2022-02-18,6431694,7166165,2920995,77.15,85.96,35.04,0.01,"74","390","<10","<10",0.01,0.07,0,0,"313669","381148","12094","50",41.96,50.99,1.62,0.01,"340993","384156","77602","44",78.78,88.75,17.93,0.01,"609602","731007","209459","85",86.51,99,29.72,0.01,"1210292",1386368,"478654","133",81.57,93.44,32.26,0.01,"1040920",1150770,"447611","77",91.56,99,39.37,0.01,"937000",1015317,"461403","66",91.14,98.76,44.88,0.01,"920703",986727,"526075","69",92.17,98.78,52.66,0.01,"642939","685760","429868","57",89.45,95.4,59.8,0.01,"415502","444522","278225","37",73.98,79.15,49.54,0.01
2022-02-19,6433974,7169231,2932349,77.18,85.99,35.17,0.01,"75","390","<10","<10",0.01,0.07,0,0,"314561","382160","12497","50",42.08,51.12,1.67,0.01,"341151","384380","79151","44",78.82,88.8,18.29,0.01,"609871","731357","210656","85",86.55,99,29.89,0.01,"1210651",1386847,"480615","133",81.6,93.47,32.39,0.01,"1041163",1151156,"449530","77",91.58,99,39.54,0.01,"937168",1015583,"463389","67",91.16,98.78,45.07,0.01,"920815",986932,"527634","70",92.18,98.8,52.82,0.01,"642998","685857","430407","57",89.45,95.42,59.88,0.01,"415521","444569","278466","37",73.99,79.16,49.58,0.01
2022-02-20,6435509,7171014,2938934,77.19,86.02,35.25,0.01,"75","390","<10","<10",0.01,0.07,0,0,"315127","382640","12752","50",42.15,51.19,1.71,0.01,"341276","384525","80151","44",78.84,88.84,18.52,0.01,"610048","731590","211485","85",86.57,99,30.01,0.01,"1210933",1387237,"481882","133",81.62,93.5,32.48,0.01,"1041320",1151361,"450582","77",91.59,99,39.63,0.01,"937269",1015720,"464408","67",91.17,98.8,45.17,0.01,"920894",987043,"528387","70",92.19,98.81,52.9,0.01,"643027","685917","430680","57",89.46,95.43,59.92,0.01,"415540","444591","278603","37",73.99,79.16,49.61,0.01
2022-02-21,6438340,7174069,2947254,77.23,86.05,35.35,0.01,"75","391","<10","<10",0.01,0.07,0,0,"316005","383504","13008","50",42.27,51.3,1.74,0.01,"341489","384775","81208","44",78.89,88.89,18.76,0.01,"610398","731981","212488","85",86.62,99,30.15,0.01,"1211461",1387791,"483327","133",81.65,93.54,32.58,0.01,"1041655",1151691,"451905","77",91.62,99,39.75,0.01,"937472",1015984,"465691","67",91.19,98.82,45.3,0.01,"921080",987259,"529469","70",92.21,98.83,53,0.01,"643111","686033","431250","58",89.47,95.44,60,0.01,"415594","444660","278904","37",74,79.18,49.66,0.01
2022-02-22,6442753,7178464,2957964,77.28,86.11,35.48,0.01,"76","392","<10","<10",0.01,0.07,0,0,"317678","384936","13385","50",42.5,51.49,1.79,0.01,"341843","385140","82854","44",78.98,88.98,19.14,0.01,"610900","732509","213632","85",86.69,99,30.32,0.01,"1212147",1388572,"484985","134",81.7,93.59,32.69,0.01,"1042123",1152184,"453530","77",91.66,99,39.89,0.01,"937792",1016321,"467313","67",91.22,98.86,45.45,0.01,"921314",987541,"530929","70",92.23,98.86,53.15,0.01,"643217","686150","431982","58",89.49,95.46,60.1,0.01,"415663","444719","279350","37",74.01,79.19,49.74,0.01
2022-02-23,6446639,7182591,2968446,77.33,86.16,35.61,0.01,"76","394","<10","<10",0.01,0.08,0,0,"319124","386384","13790","50",42.69,51.69,1.84,0.01,"342108","385514","84377","44",79.04,89.07,19.49,0.01,"611339","732985","214805","85",86.76,99,30.48,0.01,"1212762",1389217,"486548","134",81.74,93.63,32.79,0.01,"1042577",1152606,"455011","77",91.7,99,40.02,0.01,"938069",1016619,"468827","68",91.24,98.88,45.6,0.01,"921523",987779,"532343","70",92.25,98.88,53.29,0.01,"643334","686298","432876","58",89.5,95.48,60.22,0.01,"415727","444795","279865","38",74.02,79.2,49.83,0.01
2022-02-24,6450383,7186305,2978535,77.37,86.2,35.73,0.01,"76","398","<10","<10",0.01,0.08,0,0,"320397","387604","14189","50",42.86,51.85,1.9,0.01,"342401","385832","86031","45",79.1,89.14,19.88,0.01,"611800","733449","216061","85",86.82,99,30.66,0.01,"1213394",1389830,"488095","134",81.78,93.67,32.9,0.01,"1043002",1152984,"456492","77",91.74,99,40.15,0.01,"938348",1016923,"470171","68",91.27,98.91,45.73,0.01,"921727",987993,"533601","73",92.27,98.91,53.42,0.01,"643445","686427","433623","59",89.52,95.5,60.33,0.01,"415793","444865","280268","38",74.04,79.21,49.9,0.01
2022-02-25,6454123,7189811,2988474,77.42,86.24,35.85,0.01,"76","401","<10","<10",0.01,0.08,0,0,"321804","388717","14518","50",43.05,52,1.94,0.01,"342696","386084","87459","45",79.17,89.2,20.21,0.01,"612260","733882","217687","85",86.89,99,30.89,0.01,"1213992",1390453,"489843","135",81.82,93.72,33.01,0.01,"1043431",1153430,"458012","77",91.78,99,40.29,0.01,"938621",1017205,"471572","68",91.3,98.94,45.87,0.01,"921900",988210,"534709","73",92.29,98.93,53.53,0.01,"643506","686522","434144","59",89.53,95.51,60.4,0.01,"415837","444907","280526","38",74.04,79.22,49.95,0.01
2022-02-26,6456842,7192518,2998049,77.45,86.27,35.96,0.01,"76","404","<10","<10",0.01,0.08,0,0,"323084","389533","14865","50",43.22,52.11,1.99,0.01,"342900","386279","88873","45",79.22,89.24,20.53,0.01,"612552","734225","219245","85",86.93,99,31.11,0.01,"1214342",1390921,"491430","135",81.85,93.75,33.12,0.01,"1043696",1153755,"459418","77",91.8,99,40.41,0.01,"938758",1017461,"472896","68",91.31,98.97,46,0.01,"922014",988372,"535867","73",92.3,98.94,53.64,0.01,"643556","686608","434647","59",89.53,95.52,60.47,0.01,"415864","444960","280804","38",74.05,79.23,50,0.01
2022-02-27,6458275,7194209,3004234,77.47,86.29,36.04,0.01,"76","404","<10","<10",0.01,0.08,0,0,"323599","389895","15066","50",43.29,52.16,2.02,0.01,"343011","386410","89694","45",79.25,89.27,20.72,0.01,"612752","734496","220434","85",86.96,99,31.28,0.01,"1214605",1391287,"492580","135",81.86,93.77,33.2,0.01,"1043850",1153963,"460367","77",91.81,99,40.49,0.01,"938839",1017603,"473755","68",91.32,98.98,46.08,0.01,"922084",988491,"536498","73",92.31,98.96,53.71,0.01,"643579","686670","434917","59",89.54,95.53,60.51,0.01,"415880","444990","280919","38",74.05,79.23,50.02,0.01
2022-02-28,6461500,7197936,3017204,77.51,86.34,36.19,0.01,"76","407","<10","<10",0.01,0.08,0,0,"324468","390683","15292","50",43.4,52.26,2.05,0.01,"343243","386649","90837","47",79.3,89.33,20.99,0.01,"613267","735068","223156","85",87.03,99,31.67,0.01,"1215225",1392072,"494947","135",81.91,93.82,33.36,0.01,"1044255",1154479,"462366","77",91.85,99,40.67,0.01,"939096",1017986,"475656","68",91.34,99,46.27,0.01,"922285",988755,"538005","73",92.33,98.98,53.86,0.01,"643661","686793","435634","59",89.55,95.55,60.61,0.01,"415924","445044","281306","38",74.06,79.24,50.09,0.01
2022-03-01,6464226,7199995,3022398,77.54,86.36,36.25,0.01,"76","408","<10","<10",0.01,0.08,0,0,"325282","391120","15348","50",43.51,52.32,2.05,0.01,"343427","386784","91184","48",79.34,89.36,21.07,0.01,"613632","735409","224304","86",87.08,99,31.83,0.01,"1215770",1392535,"495786","136",81.94,93.86,33.42,0.01,"1044596",1154747,"463041","77",91.88,99,40.73,0.01,"939316",1018123,"476394","68",91.37,99,46.34,0.01,"922424",988895,"538745","75",92.34,99,53.93,0.01,"643720","686873","436041","59",89.56,95.56,60.66,0.01,"415983","445101","281550","39",74.07,79.25,50.13,0.01
2022-03-02,6466777,7201848,3026533,77.57,86.39,36.3,0.01,"77","408","<10","<10",0.01,0.08,0,0,"326032","391509","15392","51",43.61,52.37,2.06,0.01,"343602","386921","91429","48",79.38,89.39,21.12,0.01,"613966","735670","224850","86",87.13,99,31.91,0.01,"1216262",1392936,"496417","136",81.97,93.88,33.46,0.01,"1044901",1154969,"463642","77",91.91,99,40.78,0.01,"939523",1018316,"477066","68",91.39,99,46.4,0.01,"922573",989025,"539435","75",92.36,99,54,0.01,"643804","686942","436444","59",89.57,95.57,60.72,0.01,"416037","445152","281853","39",74.08,79.26,50.19,0.01
2022-03-03,6469437,7203799,3030373,77.6,86.41,36.35,0.01,"77","408","<10","<10",0.01,0.08,0,0,"326870","392004","15444","51",43.72,52.44,2.07,0.01,"343781","387050","91640","48",79.42,89.42,21.17,0.01,"614309","735920","225304","87",87.18,99,31.97,0.01,"1216724",1393322,"497027","136",82.01,93.91,33.5,0.01,"1045203",1155235,"464295","77",91.93,99,40.84,0.01,"939750",1018489,"477633","69",91.41,99,46.46,0.01,"922742",989150,"540046","75",92.37,99,54.06,0.01,"643886","687016","436842","59",89.58,95.58,60.77,0.01,"416095","445205","282137","39",74.09,79.27,50.24,0.01
2022-03-04,6472361,7205873,3034684,77.64,86.43,36.4,0.01,"77","409","<10","<10",0.01,0.08,0,0,"328107","392671","15547","51",43.89,52.53,2.08,0.01,"344017","387207","92039","48",79.48,89.46,21.26,0.01,"614592","736170","225845","87",87.22,99,32.05,0.01,"1217153",1393671,"497713","136",82.04,93.93,33.55,0.01,"1045486",1155470,"464983","79",91.96,99,40.9,0.01,"939940",1018650,"478278","69",91.43,99,46.52,0.01,"922885",989281,"540734","75",92.39,99,54.13,0.01,"643970","687098","437185","59",89.59,95.59,60.82,0.01,"416134","445246","282355","39",74.1,79.28,50.28,0.01
2022-03-05,6474544,7207429,3038057,77.66,86.45,36.44,0.01,"77","410","<10","<10",0.01,0.08,0,0,"329288","393235","15685","51",44.05,52.6,2.1,0.01,"344168","387360","92532","48",79.51,89.49,21.38,0.01,"614766","736346","226201","87",87.24,99,32.1,0.01,"1217428",1393929,"498258","136",82.05,93.95,33.58,0.01,"1045633",1155614,"465484","79",91.97,99,40.94,0.01,"940048",1018754,"478765","69",91.44,99,46.57,0.01,"922973",989363,"541202","75",92.4,99,54.18,0.01,"644003","687142","437406","60",89.59,95.6,60.85,0.01,"416160","445276","282519","39",74.1,79.29,50.31,0.01
2022-03-06,6475462,7208202,3039722,77.67,86.46,36.46,0.01,"77","411","<10","<10",0.01,0.08,0,0,"329644","393421","15753","51",44.1,52.63,2.11,0.01,"344256","387427","92730","48",79.53,89.51,21.42,0.01,"614881","736450","226438","87",87.26,99,32.13,0.01,"1217586",1394111,"498603","136",82.06,93.96,33.61,0.01,"1045716",1155708,"465739","79",91.98,99,40.97,0.01,"940105",1018827,"478982","69",91.44,99,46.59,0.01,"923011",989402,"541379","75",92.4,99,54.2,0.01,"644015","687159","437493","60",89.6,95.6,60.86,0.01,"416171","445286","282600","39",74.1,79.29,50.32,0.01
2022-03-07,6477335,7209819,3043172,77.7,86.48,36.5,0.01,"77","412","<10","<10",0.01,0.08,0,0,"330183","393775","15807","51",44.17,52.67,2.11,0.01,"344372","387513","92925","48",79.56,89.53,21.47,0.01,"615107","736679","226838","87",87.29,99,32.19,0.01,"1217948",1394462,"499230","136",82.09,93.99,33.65,0.01,"1045962",1155912,"466273","79",92,99,41.01,0.01,"940265",1018982,"479533","69",91.46,99,46.64,0.01,"923140",989522,"541875","75",92.41,99,54.25,0.01,"644067","687230","437828","60",89.6,95.61,60.91,0.01,"416214","445332","282858","39",74.11,79.3,50.37,0.01
2022-03-08,6479269,7211380,3046275,77.72,86.5,36.54,0.01,"77","412","<10","<10",0.01,0.08,0,0,"330769","394126","15849","51",44.25,52.72,2.12,0.01,"344502","387618","93102","49",79.59,89.55,21.51,0.01,"615371","736889","227205","87",87.33,99,32.24,0.01,"1218295",1394786,"499802","137",82.11,94.01,33.69,0.01,"1046224",1156120,"466694","79",92.02,99,41.05,0.01,"940398",1019128,"480000","69",91.47,99,46.69,0.01,"923255",989620,"542365","75",92.42,99,54.29,0.01,"644126","687294","438137","60",89.61,95.62,60.95,0.01,"416252","445387","283116","39",74.12,79.31,50.41,0.01
2022-03-09,6481015,7212651,3048858,77.74,86.52,36.57,0.01,"77","413","<10","<10",0.01,0.08,0,0,"331242","394391","15887","51",44.31,52.76,2.13,0.01,"344608","387686","93258","49",79.61,89.57,21.55,0.01,"615576","737073","227505","88",87.36,99,32.29,0.01,"1218652",1395073,"500322","138",82.14,94.03,33.72,0.01,"1046457",1156294,"467100","79",92.04,99,41.09,0.01,"940537",1019235,"480361","69",91.48,99,46.72,0.01,"923387",989706,"542743","75",92.44,99,54.33,0.01,"644192","687354","438376","60",89.62,95.63,60.99,0.01,"416287","445426","283301","39",74.12,79.31,50.44,0.01
2022-03-10,6483202,7214071,3051817,77.77,86.53,36.61,0.01,"77","416","<10","<10",0.01,0.08,0,0,"331836","394728","15934","51",44.39,52.8,2.13,0.01,"344756","387780","93433","49",79.65,89.59,21.59,0.01,"615860","737247","227792","88",87.4,99,32.33,0.01,"1219063",1395376,"500815","139",82.16,94.05,33.75,0.01,"1046725",1156473,"467532","79",92.07,99,41.12,0.01,"940708",1019342,"480804","69",91.5,99,46.77,0.01,"923540",989797,"543244","75",92.45,99,54.38,0.01,"644280","687432","438702","61",89.63,95.64,61.03,0.01,"416357","445480","283556","39",74.14,79.32,50.49,0.01
2022-03-11,6485560,7215650,3055089,77.79,86.55,36.65,0.01,"77","417","<10","<10",0.01,0.08,0,0,"332848","395212","16028","51",44.52,52.87,2.14,0.01,"344926","387897","93701","50",79.69,89.62,21.65,0.01,"616096","737434","228188","88",87.43,99,32.38,0.01,"1219369",1395670,"501432","139",82.18,94.07,33.8,0.01,"1046964",1156661,"467999","79",92.09,99,41.16,0.01,"940887",1019466,"481288","69",91.52,99,46.81,0.01,"923662",989892,"543732","75",92.47,99,54.43,0.01,"644336","687480","438982","61",89.64,95.64,61.07,0.01,"416395","445521","283734","39",74.14,79.33,50.52,0.01
2022-03-12,6487050,7216534,3057129,77.81,86.56,36.67,0.01,"77","420","<10","<10",0.01,0.08,0,0,"333615","395512","16095","51",44.63,52.91,2.15,0.01,"345041","387956","93970","50",79.71,89.63,21.71,0.01,"616211","737533","228413","88",87.45,99,32.41,0.01,"1219553",1395843,"501821","139",82.2,94.08,33.82,0.01,"1047094",1156754,"468318","79",92.1,99,41.19,0.01,"940966",1019548,"481605","69",91.53,99,46.84,0.01,"923706",989927,"543997","75",92.47,99,54.46,0.01,"644369","687505","439092","61",89.65,95.65,61.09,0.01,"416418","445536","283813","39",74.15,79.33,50.54,0.01
2022-03-13,6487851,7217115,3058423,77.82,86.57,36.69,0.01,"77","421","<10","<10",0.01,0.08,0,0,"333956","395625","16128","51",44.67,52.92,2.16,0.01,"345126","388003","94089","50",79.73,89.64,21.74,0.01,"616285","737618","228602","88",87.46,99,32.44,0.01,"1219696",1395989,"502121","139",82.21,94.09,33.84,0.01,"1047155",1156835,"468535","79",92.11,99,41.21,0.01,"941010",1019594,"481776","69",91.53,99,46.86,0.01,"923732",989966,"544149","75",92.47,99,54.47,0.01,"644387","687517","439168","61",89.65,95.65,61.1,0.01,"416427","445547","283850","39",74.15,79.33,50.54,0.01
2022-03-14,6489546,7218454,3061461,77.84,86.59,36.72,0.01,"77","422","<10","<10",0.01,0.08,0,0,"334468","395880","16177","51",44.74,52.96,2.16,0.01,"345267","388092","94258","50",79.77,89.66,21.78,0.01,"616516","737788","228997","88",87.49,99,32.5,0.01,"1220007",1396306,"502713","139",82.23,94.11,33.88,0.01,"1047328",1157005,"468983","79",92.12,99,41.25,0.01,"941144",1019742,"482226","69",91.54,99,46.91,0.01,"923822",990062,"544614","75",92.48,99,54.52,0.01,"644443","687571","439468","61",89.66,95.66,61.14,0.01,"416474","445586","284020","39",74.16,79.34,50.57,0.01
2022-03-15,6491582,7219829,3064522,77.87,86.6,36.76,0.01,"77","425","<10","<10",0.01,0.08,0,0,"335257","396173","16220","51",44.85,53,2.17,0.01,"345413","388185","94422","50",79.8,89.68,21.81,0.01,"616713","737990","229360","88",87.52,99,32.55,0.01,"1220342",1396571,"503250","140",82.25,94.13,33.92,0.01,"1047534",1157176,"469409","81",92.14,99,41.29,0.01,"941286",1019868,"482717","69",91.56,99,46.95,0.01,"923936",990166,"545083","75",92.49,99,54.57,0.01,"644509","687636","439803","61",89.67,95.67,61.19,0.01,"416515","445639","284253","39",74.16,79.35,50.61,0.01
2022-03-16,6493714,7221222,3067683,77.89,86.62,36.8,0.01,"77","426","<10","<10",0.01,0.08,0,0,"336071","396475","16260","51",44.96,53.04,2.18,0.01,"345588","388276","94606","50",79.84,89.7,21.86,0.01,"616941","738169","229746","89",87.55,99,32.6,0.01,"1220660",1396848,"503853","140",82.27,94.15,33.96,0.01,"1047746",1157374,"469863","81",92.16,99,41.33,0.01,"941443",1020004,"483199","71",91.57,99,47,0.01,"924056",990253,"545531","75",92.5,99,54.61,0.01,"644565","687713","440129","61",89.67,95.68,61.23,0.01,"416567","445684","284491","39",74.17,79.36,50.66,0.01
2022-03-17,6495624,7222405,3070451,77.91,86.63,36.83,0.01,"77","428","<10","<10",0.01,0.08,0,0,"336809","396753","16301","51",45.05,53.07,2.18,0.01,"345701","388334","94779","50",79.87,89.72,21.9,0.01,"617135","738336","230107","89",87.58,99,32.65,0.01,"1220957",1397104,"504313","140",82.29,94.16,33.99,0.01,"1047954",1157524,"470289","81",92.18,99,41.37,0.01,"941582",1020102,"483629","71",91.59,99,47.04,0.01,"924158",990340,"545930","75",92.52,99,54.65,0.01,"644639","687766","440413","61",89.68,95.68,61.27,0.01,"416612","445718","284685","39",74.18,79.36,50.69,0.01
2022-03-18,6497934,7223993,3074321,77.94,86.65,36.88,0.01,"77","428","<10","<10",0.01,0.08,0,0,"337858","397223","16429","51",45.19,53.14,2.2,0.01,"345871","388442","95137","50",79.91,89.74,21.98,0.01,"617343","738516","230514","89",87.61,99,32.71,0.01,"1221257",1397375,"504966","140",82.31,94.18,34.03,0.01,"1048169",1157730,"470871","81",92.19,99,41.42,0.01,"941727",1020226,"484197","71",91.6,99,47.1,0.01,"924280",990449,"546528","75",92.53,99,54.71,0.01,"644694","687842","440748","61",89.69,95.69,61.32,0.01,"416658","445762","284926","40",74.19,79.37,50.73,0.01
2022-03-19,6499727,7225095,3077014,77.96,86.66,36.91,0.01,"77","431","<10","<10",0.01,0.08,0,0,"338805","397575","16550","51",45.32,53.18,2.21,0.01,"346021","388521","95491","50",79.94,89.76,22.06,0.01,"617493","738654","230845","89",87.63,99,32.76,0.01,"1221433",1397533,"505385","140",82.32,94.19,34.06,0.01,"1048306",1157852,"471252","81",92.21,99,41.45,0.01,"941841",1020343,"484616","71",91.61,99,47.14,0.01,"924346",990529,"546924","75",92.53,99,54.75,0.01,"644718","687873","440920","61",89.69,95.7,61.34,0.01,"416687","445784","285026","40",74.2,79.38,50.75,0.01
2022-03-20,6500407,7225669,3078519,77.97,86.67,36.93,0.01,"77","431","<10","<10",0.01,0.08,0,0,"339044","397698","16602","51",45.35,53.2,2.22,0.01,"346090","388565","95657","50",79.96,89.77,22.1,0.01,"617580","738745","231067","90",87.64,99,32.79,0.01,"1221533",1397659,"505670","140",82.33,94.2,34.08,0.01,"1048379",1157920,"471477","81",92.21,99,41.47,0.01,"941887",1020397,"484817","71",91.62,99,47.16,0.01,"924383",990566,"547128","75",92.54,99,54.77,0.01,"644737","687894","441010","61",89.7,95.7,61.35,0.01,"416697","445794","285086","40",74.2,79.38,50.76,0.01
