"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","BK_COUNT_FULLY_CUMULATIVE","BK_COUNT_1PLUS_CUMULATIVE","BK_COUNT_ADDITIONAL_CUMULATIVE","BK_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BK_PERC_FULLY","BK_PERC_1PLUS","BK_PERC_ADDITIONAL","BK_PERC_BIVALENT_ADDITIONAL","BX_COUNT_FULLY_CUMULATIVE","BX_COUNT_1PLUS_CUMULATIVE","BX_COUNT_ADDITIONAL_CUMULATIVE","BX_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BX_PERC_FULLY","BX_PERC_1PLUS","BX_PERC_ADDITIONAL","BX_PERC_BIVALENT_ADDITIONAL","MH_COUNT_FULLY_CUMULATIVE","MH_COUNT_1PLUS_CUMULATIVE","MH_COUNT_ADDITIONAL_CUMULATIVE","MH_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","MH_PERC_FULLY","MH_PERC_1PLUS","MH_PERC_ADDITIONAL","MH_PERC_BIVALENT_ADDITIONAL","QS_COUNT_FULLY_CUMULATIVE","QS_COUNT_1PLUS_CUMULATIVE","QS_COUNT_ADDITIONAL_CUMULATIVE","QS_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","QS_PERC_FULLY","QS_PERC_1PLUS","QS_PERC_ADDITIONAL","QS_PERC_BIVALENT_ADDITIONAL","SI_COUNT_FULLY_CUMULATIVE","SI_COUNT_1PLUS_CUMULATIVE","SI_COUNT_ADDITIONAL_CUMULATIVE","SI_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","SI_PERC_FULLY","SI_PERC_1PLUS","SI_PERC_ADDITIONAL","SI_PERC_BIVALENT_ADDITIONAL"
2022-04-11,6523318,7247214,3131700,78.25,86.93,37.56,0.01,"1832222",2022144,"852168","134",71.57,78.99,33.29,0.01,"1056732","1175807","408333","77",74.51,82.91,28.79,0.01,"1353115",1558968,"773717","176",83.08,95.72,47.51,0.01,"1925248",2105668,"937512","107",85.42,93.43,41.6,0,"356001","384627","159970","14",74.77,80.78,33.6,0
2022-04-12,6524468,7248351,3134194,78.26,86.94,37.59,0.01,"1832536",2022454,"852821","134",71.59,79.01,33.31,0.01,"1057020","1176046","408854","77",74.53,82.92,28.83,0.01,"1353342",1559240,"774232","176",83.09,95.73,47.54,0.01,"1925522",2105950,"938216","107",85.43,93.44,41.63,0,"356048","384661","160071","14",74.78,80.79,33.62,0
2022-04-13,6525598,7249492,3136706,78.27,86.96,37.62,0.01,"1832853",2022739,"853505","134",71.6,79.02,33.34,0.01,"1057297","1176280","409331","77",74.55,82.94,28.86,0.01,"1353572",1559553,"774772","176",83.11,95.75,47.57,0.01,"1925782",2106201,"938902","107",85.44,93.45,41.66,0,"356094","384719","160196","14",74.79,80.8,33.64,0
2022-04-14,6526725,7250657,3139166,78.29,86.97,37.65,0.01,"1833134",2023022,"854151","134",71.61,79.03,33.37,0.01,"1057540","1176502","409810","77",74.57,82.96,28.9,0.01,"1353831",1559895,"775315","177",83.12,95.78,47.6,0.01,"1926076",2106461,"939588","107",85.46,93.46,41.69,0,"356144","384777","160302","14",74.8,80.81,33.67,0
2022-04-15,6527857,7251881,3141768,78.3,86.99,37.69,0.01,"1833452",2023327,"854854","134",71.62,79.04,33.39,0.01,"1057767","1176730","410294","77",74.58,82.97,28.93,0.01,"1354049",1560222,"775847","178",83.14,95.8,47.64,0.01,"1926388",2106769,"940350","107",85.47,93.47,41.72,0,"356201","384833","160423","14",74.81,80.82,33.69,0
2022-04-16,6528538,7252633,3143440,78.31,87,37.71,0.01,"1833658",2023515,"855344","134",71.63,79.05,33.41,0.01,"1057872","1176849","410523","77",74.59,82.98,28.95,0.01,"1354179",1560409,"776144","178",83.14,95.81,47.65,0.01,"1926592",2106977,"940934","107",85.48,93.48,41.75,0,"356237","384883","160495","14",74.82,80.83,33.71,0
2022-04-17,6528757,7252954,3144070,78.31,87,37.71,0.01,"1833734",2023615,"855583","134",71.63,79.05,33.42,0.01,"1057901","1176875","410584","77",74.59,82.98,28.95,0.01,"1354225",1560538,"776261","178",83.15,95.81,47.66,0.01,"1926652",2107039,"941126","107",85.48,93.49,41.76,0,"356245","384887","160516","14",74.82,80.83,33.71,0
2022-04-18,6529971,7254294,3146715,78.33,87.02,37.74,0.01,"1834096",2023991,"856358","135",71.65,79.07,33.45,0.01,"1058170","1177145","411038","77",74.61,83,28.98,0.01,"1354451",1560861,"776771","179",83.16,95.83,47.69,0.01,"1926951",2107348,"941918","108",85.5,93.5,41.79,0,"356303","384949","160630","14",74.83,80.85,33.74,0
2022-04-19,6530988,7255645,3149294,78.34,87.03,37.78,0.01,"1834358",2024338,"857035","135",71.66,79.08,33.48,0.01,"1058406","1177437","411549","77",74.63,83.02,29.02,0.01,"1354670",1561139,"777235","179",83.17,95.85,47.72,0.01,"1927189",2107704,"942724","108",85.51,93.52,41.83,0,"356365","385027","160751","14",74.84,80.86,33.76,0
2022-04-20,6532172,7256922,3151924,78.35,87.05,37.81,0.01,"1834683",2024651,"857756","136",71.67,79.09,33.51,0.01,"1058718","1177717","412078","77",74.65,83.04,29.06,0.01,"1354896",1561441,"777756","179",83.19,95.87,47.75,0.01,"1927442",2108026,"943429","108",85.52,93.53,41.86,0,"356433","385087","160905","14",74.86,80.88,33.79,0
2022-04-21,6533279,7258127,3154288,78.37,87.06,37.84,0.01,"1834983",2024963,"858465","136",71.68,79.1,33.54,0.01,"1058980","1177994","412518","77",74.67,83.06,29.09,0.01,"1355104",1561702,"778231","179",83.2,95.89,47.78,0.01,"1927728",2108333,"944072","108",85.53,93.54,41.89,0,"356484","385135","161002","14",74.87,80.89,33.81,0
2022-04-22,6534362,7259313,3156567,78.38,87.08,37.86,0.01,"1835298",2025271,"859148","138",71.69,79.12,33.56,0.01,"1059257","1178290","412919","78",74.69,83.08,29.12,0.01,"1355302",1561942,"778674","179",83.21,95.9,47.81,0.01,"1927977",2108627,"944745","108",85.54,93.56,41.92,0,"356528","385183","161081","14",74.88,80.9,33.83,0
2022-04-23,6535146,7260018,3158037,78.39,87.08,37.88,0.01,"1835524",2025461,"859552","138",71.7,79.12,33.58,0.01,"1059410","1178402","413145","78",74.7,83.09,29.13,0.01,"1355443",1562102,"778930","180",83.22,95.91,47.83,0.01,"1928197",2108832,"945250","108",85.55,93.57,41.94,0,"356572","385221","161160","14",74.89,80.9,33.85,0
2022-04-24,6535535,7260443,3158862,78.39,87.09,37.89,0.01,"1835638",2025576,"859818","138",71.71,79.13,33.59,0.01,"1059459","1178447","413217","78",74.7,83.09,29.14,0.01,"1355518",1562222,"779097","180",83.23,95.92,47.84,0.01,"1928327",2108964,"945531","108",85.56,93.57,41.95,0,"356593","385234","161199","14",74.89,80.91,33.86,0
2022-04-25,6536502,7261449,3160724,78.41,87.1,37.91,0.01,"1835936",2025892,"860383","139",71.72,79.14,33.61,0.01,"1059675","1178644","413568","78",74.72,83.11,29.16,0.01,"1355716",1562460,"779506","181",83.24,95.93,47.86,0.01,"1928530",2109188,"945993","108",85.57,93.58,41.97,0,"356645","385265","161274","14",74.9,80.91,33.87,0
2022-04-26,6537417,7262383,3162517,78.42,87.11,37.93,0.01,"1836183",2026150,"860824","139",71.73,79.15,33.63,0.01,"1059894","1178825","413962","78",74.73,83.12,29.19,0.01,"1355895",1562693,"779921","181",83.25,95.95,47.89,0.01,"1928757",2109398,"946462","108",85.58,93.59,41.99,0,"356688","385317","161348","14",74.91,80.92,33.89,0
2022-04-27,6538482,7263395,3164422,78.43,87.12,37.96,0.01,"1836493",2026420,"861363","139",71.74,79.16,33.65,0.01,"1060142","1179071","414361","78",74.75,83.14,29.22,0.01,"1356102",1562927,"780282","181",83.26,95.96,47.91,0.01,"1928999",2109610,"946981","108",85.59,93.6,42.02,0,"356746","385367","161435","14",74.92,80.94,33.9,0
2022-04-28,6539512,7264418,3166413,78.44,87.14,37.98,0.01,"1836804",2026703,"861918","139",71.75,79.17,33.67,0.01,"1060396","1179293","414758","78",74.77,83.15,29.25,0.01,"1356300",1563169,"780710","182",83.27,95.98,47.93,0.01,"1929217",2109844,"947503","110",85.6,93.61,42.04,0,"356795","385409","161524","14",74.93,80.94,33.92,0
2022-04-29,6540657,7265558,3168595,78.46,87.15,38.01,0.01,"1837133",2027021,"862460","139",71.77,79.18,33.69,0.01,"1060661","1179537","415150","78",74.79,83.17,29.27,0.01,"1356495",1563412,"781186","182",83.29,95.99,47.96,0.01,"1929511",2110124,"948178","110",85.61,93.62,42.07,0,"356857","385464","161621","14",74.95,80.96,33.94,0
2022-04-30,6541434,7266287,3170042,78.46,87.16,38.02,0.01,"1837376",2027245,"862877","139",71.78,79.19,33.71,0.01,"1060821","1179662","415357","78",74.8,83.18,29.29,0.01,"1356612",1563569,"781457","182",83.29,96,47.98,0.01,"1929741",2110313,"948658","111",85.62,93.63,42.09,0,"356884","385498","161693","14",74.95,80.96,33.96,0
2022-05-01,6541816,7266722,3170857,78.47,87.16,38.03,0.01,"1837502",2027370,"863136","139",71.78,79.2,33.72,0.01,"1060865","1179704","415416","78",74.8,83.18,29.29,0.01,"1356679",1563694,"781662","183",83.3,96.01,47.99,0.01,"1929854",2110438,"948907","112",85.62,93.64,42.1,0,"356916","385516","161736","14",74.96,80.97,33.97,0
2022-05-02,6542664,7267745,3172570,78.48,87.18,38.05,0.01,"1837741",2027664,"863610","139",71.79,79.21,33.74,0.01,"1061048","1179927","415742","79",74.82,83.2,29.31,0.01,"1356854",1563944,"782051","183",83.31,96.02,48.02,0.01,"1930063",2110658,"949353","112",85.63,93.65,42.12,0,"356958","385552","161814","14",74.97,80.97,33.98,0
2022-05-03,6543597,7268818,3174565,78.49,87.19,38.08,0.01,"1838008",2027942,"864116","140",71.8,79.22,33.76,0.01,"1061297","1180153","416164","80",74.83,83.21,29.34,0.01,"1357035",1564226,"782464","183",83.32,96.04,48.04,0.01,"1930257",2110889,"949910","112",85.64,93.66,42.15,0,"357000","385608","161911","14",74.98,80.99,34,0
2022-05-04,6544499,7269768,3176490,78.5,87.2,38.1,0.01,"1838238",2028215,"864656","141",71.81,79.23,33.78,0.01,"1061529","1180347","416536","81",74.85,83.23,29.37,0.01,"1357224",1564459,"782874","183",83.33,96.06,48.07,0.01,"1930459",2111102,"950413","113",85.65,93.67,42.17,0.01,"357049","385645","162011","14",74.99,80.99,34.03,0
2022-05-05,6545499,7270845,3178444,78.51,87.21,38.13,0.01,"1838542",2028548,"865220","141",71.82,79.24,33.8,0.01,"1061779","1180577","416915","81",74.87,83.24,29.4,0.01,"1357396",1564693,"783286","184",83.34,96.07,48.09,0.01,"1930677",2111334,"950915","113",85.66,93.68,42.19,0.01,"357105","385693","162108","14",75,81,34.05,0
2022-05-06,6546499,7271904,3180332,78.53,87.23,38.15,0.01,"1838810",2028842,"865765","141",71.83,79.25,33.82,0.01,"1062013","1180809","417225","81",74.88,83.26,29.42,0.01,"1357584",1564909,"783682","186",83.35,96.08,48.12,0.01,"1930941",2111604,"951469","113",85.67,93.69,42.22,0.01,"357151","385740","162191","14",75.01,81.01,34.06,0
2022-05-07,6547112,7272532,3181573,78.53,87.23,38.16,0.01,"1838983",2029046,"866116","141",71.84,79.26,33.83,0.01,"1062157","1180908","417423","82",74.89,83.27,29.43,0.01,"1357688",1565052,"783908","186",83.36,96.09,48.13,0.01,"1931106",2111769,"951864","113",85.68,93.7,42.23,0.01,"357178","385757","162262","14",75.01,81.02,34.08,0
2022-05-08,6547373,7272917,3182249,78.54,87.24,38.17,0.01,"1839065",2029161,"866324","141",71.84,79.27,33.84,0.01,"1062190","1180941","417493","82",74.9,83.27,29.44,0.01,"1357747",1565180,"784062","186",83.36,96.1,48.14,0.01,"1931178",2111862,"952066","113",85.68,93.7,42.24,0.01,"357193","385773","162304","14",75.02,81.02,34.09,0
2022-05-09,6548360,7273950,3184156,78.55,87.25,38.19,0.01,"1839357",2029503,"866855","141",71.85,79.28,33.86,0.01,"1062408","1181146","417845","82",74.91,83.28,29.46,0.01,"1357937",1565413,"784450","186",83.38,96.11,48.16,0.01,"1931410",2112071,"952604","113",85.69,93.71,42.27,0.01,"357248","385817","162402","14",75.03,81.03,34.11,0
2022-05-10,6549358,7275052,3186128,78.56,87.26,38.22,0.01,"1839620",2029801,"867345","141",71.86,79.29,33.88,0.01,"1062668","1181347","418210","82",74.93,83.3,29.49,0.01,"1358130",1565690,"784929","186",83.39,96.13,48.19,0.01,"1931637",2112344,"953167","113",85.7,93.72,42.29,0.01,"357303","385870","162477","14",75.04,81.04,34.12,0
2022-05-11,6550345,7276066,3188066,78.57,87.28,38.24,0.01,"1839895",2030063,"867860","141",71.87,79.3,33.9,0.01,"1062898","1181563","418565","82",74.95,83.31,29.51,0.01,"1358320",1565942,"785345","187",83.4,96.15,48.22,0.01,"1931883",2112581,"953731","113",85.71,93.73,42.32,0.01,"357349","385917","162565","14",75.05,81.05,34.14,0
2022-05-12,6551338,7277129,3190059,78.58,87.29,38.26,0.01,"1840180",2030358,"868384","141",71.88,79.31,33.92,0.01,"1063133","1181810","419012","82",74.96,83.33,29.55,0.01,"1358499",1566185,"785762","187",83.41,96.16,48.24,0.01,"1932121",2112802,"954257","113",85.73,93.74,42.34,0.01,"357405","385974","162644","14",75.06,81.06,34.16,0
2022-05-13,6552399,7278203,3192169,78.6,87.3,38.29,0.01,"1840488",2030663,"868992","141",71.9,79.33,33.95,0.01,"1063367","1182023","419341","82",74.98,83.35,29.57,0.01,"1358703",1566412,"786215","187",83.42,96.18,48.27,0.01,"1932397",2113075,"954869","113",85.74,93.75,42.37,0.01,"357444","386030","162752","14",75.07,81.07,34.18,0
2022-05-14,6553109,7278985,3193669,78.6,87.31,38.31,0.01,"1840694",2030900,"869394","141",71.9,79.34,33.96,0.01,"1063528","1182162","419558","83",74.99,83.36,29.58,0.01,"1358806",1566575,"786504","187",83.43,96.19,48.29,0.01,"1932611",2113292,"955383","113",85.75,93.76,42.39,0.01,"357470","386056","162830","14",75.08,81.08,34.2,0
2022-05-15,6553502,7279475,3194601,78.61,87.32,38.32,0.01,"1840809",2031033,"869674","141",71.91,79.34,33.97,0.01,"1063570","1182215","419657","83",74.99,83.36,29.59,0.01,"1358892",1566720,"786716","187",83.43,96.19,48.3,0.01,"1932732",2113426,"955679","113",85.75,93.77,42.4,0.01,"357499","386081","162875","14",75.08,81.09,34.21,0
2022-05-16,6554378,7280625,3196422,78.62,87.33,38.34,0.01,"1841057",2031368,"870171","141",71.92,79.35,33.99,0.01,"1063780","1182447","419991","84",75.01,83.38,29.61,0.01,"1359083",1567017,"787119","187",83.45,96.21,48.33,0.01,"1932918",2113670,"956172","113",85.76,93.78,42.42,0.01,"357540","386123","162969","14",75.09,81.09,34.23,0
2022-05-17,6555342,7281884,3198484,78.63,87.35,38.37,0.01,"1841341",2031727,"870696","142",71.93,79.37,34.01,0.01,"1063967","1182718","420410","85",75.02,83.4,29.64,0.01,"1359310",1567357,"787601","188",83.46,96.23,48.36,0.01,"1933125",2113907,"956709","113",85.77,93.79,42.45,0.01,"357599","386175","163068","14",75.1,81.1,34.25,0
2022-05-18,6556322,7283086,3200564,78.64,87.36,38.39,0.01,"1841631",2032064,"871224","142",71.94,79.38,34.03,0.01,"1064189","1182979","420805","85",75.04,83.41,29.67,0.01,"1359525",1567642,"788055","188",83.47,96.25,48.39,0.01,"1933325",2114164,"957287","114",85.78,93.8,42.47,0.01,"357652","386237","163193","14",75.11,81.12,34.27,0
2022-05-19,6557203,7284187,3202676,78.65,87.37,38.42,0.01,"1841894",2032348,"871833","142",71.95,79.39,34.06,0.01,"1064402","1183208","421220","85",75.05,83.43,29.7,0.01,"1359715",1567899,"788491","190",83.48,96.27,48.41,0.01,"1933500",2114436,"957848","114",85.79,93.81,42.5,0.01,"357692","386296","163284","14",75.12,81.13,34.29,0
2022-05-20,6558214,7285322,3205102,78.67,87.39,38.45,0.01,"1842181",2032697,"872503","142",71.96,79.41,34.08,0.01,"1064601","1183415","421633","85",75.07,83.44,29.73,0.01,"1359910",1568150,"789048","190",83.5,96.28,48.45,0.01,"1933794",2114730,"958536","114",85.8,93.83,42.53,0.01,"357728","386330","163382","14",75.13,81.14,34.31,0
2022-05-21,6558873,7286098,3206885,78.67,87.4,38.47,0.01,"1842408",2032946,"873048","142",71.97,79.41,34.1,0.01,"1064717","1183516","421826","85",75.07,83.45,29.74,0.01,"1360001",1568311,"789428","191",83.5,96.29,48.47,0.01,"1933994",2114960,"959119","114",85.81,93.84,42.55,0.01,"357753","386365","163464","14",75.14,81.14,34.33,0
2022-05-22,6559180,7286584,3208051,78.68,87.4,38.48,0.01,"1842513",2033093,"873383","143",71.98,79.42,34.12,0.01,"1064745","1183562","421913","85",75.08,83.45,29.75,0.01,"1360073",1568463,"789754","193",83.51,96.3,48.49,0.01,"1934076",2115087,"959495","114",85.81,93.84,42.57,0.01,"357773","386379","163506","14",75.14,81.15,34.34,0
2022-05-23,6560104,7287737,3210264,78.69,87.42,38.51,0.01,"1842804",2033415,"874029","144",71.99,79.43,34.14,0.01,"1064947","1183794","422322","85",75.09,83.47,29.78,0.01,"1360272",1568763,"790290","193",83.52,96.32,48.52,0.01,"1934277",2115346,"960038","114",85.82,93.85,42.6,0.01,"357804","386419","163585","14",75.15,81.16,34.36,0
2022-05-24,6561084,7289068,3212578,78.7,87.43,38.53,0.01,"1843058",2033750,"874729","144",72,79.45,34.17,0.01,"1065183","1184081","422746","85",75.11,83.49,29.81,0.01,"1360497",1569093,"790877","193",83.53,96.34,48.56,0.01,"1934473",2115646,"960562","114",85.83,93.87,42.62,0.01,"357873","386498","163664","14",75.16,81.17,34.37,0
2022-05-25,6562042,7290417,3214840,78.71,87.45,38.56,0.01,"1843331",2034109,"875329","144",72.01,79.46,34.19,0.01,"1065442","1184351","423167","85",75.13,83.51,29.84,0.01,"1360679",1569411,"791480","193",83.54,96.36,48.6,0.01,"1934664",2115978,"961092","114",85.84,93.88,42.64,0.01,"357926","386568","163772","14",75.17,81.19,34.4,0
2022-05-26,6562975,7291563,3217122,78.72,87.46,38.59,0.01,"1843614",2034420,"875952","145",72.02,79.47,34.22,0.01,"1065654","1184583","423563","85",75.14,83.53,29.87,0.01,"1360843",1569696,"792091","193",83.55,96.38,48.63,0.01,"1934893",2116239,"961652","114",85.85,93.89,42.67,0.01,"357971","386625","163864","14",75.18,81.2,34.41,0
2022-05-27,6563966,7292810,3219678,78.73,87.48,38.62,0.01,"1843899",2034765,"876656","146",72.03,79.49,34.25,0.01,"1065890","1184846","423997","85",75.16,83.55,29.9,0.01,"1361006",1569964,"792738","193",83.56,96.39,48.67,0.01,"1935142",2116546,"962318","114",85.86,93.91,42.7,0.01,"358029","386689","163969","14",75.19,81.21,34.44,0
2022-05-28,6564504,7293507,3221504,78.74,87.49,38.64,0.01,"1844078",2034983,"877237","146",72.04,79.49,34.27,0.01,"1065976","1184979","424175","85",75.16,83.55,29.91,0.01,"1361103",1570100,"793120","193",83.57,96.4,48.7,0.01,"1935286",2116733,"962928","114",85.87,93.92,42.72,0.01,"358061","386712","164044","14",75.2,81.22,34.45,0
2022-05-29,6564732,7293946,3222307,78.74,87.49,38.65,0.01,"1844150",2035093,"877510","146",72.04,79.5,34.28,0.01,"1066000","1185019","424238","85",75.17,83.56,29.91,0.01,"1361160",1570253,"793303","193",83.57,96.41,48.71,0.01,"1935346",2116848,"963172","114",85.87,93.92,42.73,0.01,"358076","386733","164084","14",75.2,81.22,34.46,0
2022-05-30,6564818,7294046,3222460,78.74,87.49,38.65,0.01,"1844200",2035135,"877588","146",72.04,79.5,34.28,0.01,"1066006","1185031","424255","86",75.17,83.56,29.91,0.01,"1361168",1570270,"793316","193",83.57,96.41,48.71,0.01,"1935361",2116871,"963210","114",85.87,93.92,42.74,0.01,"358083","386739","164091","14",75.2,81.22,34.46,0
2022-05-31,6565797,7295131,3224365,78.76,87.5,38.68,0.01,"1844466",2035435,"878092","146",72.05,79.51,34.3,0.01,"1066230","1185251","424594","86",75.18,83.57,29.94,0.01,"1361381",1570535,"793870","193",83.59,96.43,48.74,0.01,"1935590",2117122,"963640","114",85.88,93.93,42.76,0.01,"358130","386788","164169","14",75.21,81.23,34.48,0
2022-06-01,6566694,7296251,3226384,78.77,87.52,38.7,0.01,"1844719",2035739,"878662","146",72.06,79.52,34.32,0.01,"1066463","1185472","424947","86",75.2,83.59,29.96,0.01,"1361547",1570802,"794454","194",83.6,96.44,48.78,0.01,"1935787",2117402,"964079","114",85.89,93.95,42.77,0.01,"358178","386836","164242","14",75.22,81.24,34.49,0
2022-06-02,6567556,7297283,3228187,78.78,87.53,38.72,0.01,"1844976",2036015,"879198","146",72.07,79.53,34.34,0.01,"1066649","1185668","425271","87",75.21,83.6,29.99,0.01,"1361720",1571037,"794906","194",83.61,96.46,48.81,0.01,"1935987",2117669,"964507","114",85.9,93.96,42.79,0.01,"358224","386894","164305","14",75.23,81.26,34.51,0
2022-06-03,6568488,7298425,3230292,78.79,87.54,38.75,0.01,"1845244",2036326,"879782","146",72.08,79.55,34.37,0.01,"1066838","1185891","425604","87",75.22,83.62,30.01,0.01,"1361907",1571324,"795471","195",83.62,96.48,48.84,0.01,"1936222",2117939,"965034","114",85.91,93.97,42.82,0.01,"358277","386945","164401","14",75.25,81.27,34.53,0
2022-06-04,6569123,7299120,3231847,78.8,87.55,38.77,0.01,"1845450",2036533,"880270","146",72.09,79.56,34.39,0.01,"1066959","1186005","425775","87",75.23,83.63,30.02,0.01,"1362004",1571463,"795844","195",83.62,96.49,48.86,0.01,"1936407",2118137,"965493","115",85.92,93.98,42.84,0.01,"358303","386982","164465","14",75.25,81.27,34.54,0
2022-06-05,6569430,7299524,3232737,78.8,87.56,38.78,0.01,"1845556",2036659,"880542","146",72.09,79.56,34.4,0.01,"1067004","1186052","425851","87",75.24,83.63,30.03,0.01,"1362064",1571572,"796114","195",83.63,96.49,48.88,0.01,"1936486",2118241,"965727","115",85.92,93.98,42.85,0.01,"358320","387000","164503","14",75.25,81.28,34.55,0
2022-06-06,6570301,7300639,3234531,78.81,87.57,38.8,0.01,"1845802",2036976,"881057","146",72.1,79.57,34.42,0.01,"1067242","1186252","426143","87",75.25,83.64,30.05,0.01,"1362209",1571842,"796592","195",83.64,96.51,48.91,0.01,"1936675",2118500,"966156","115",85.93,93.99,42.87,0.01,"358373","387069","164583","14",75.27,81.29,34.57,0
2022-06-07,6571172,7301672,3236380,78.82,87.58,38.82,0.01,"1846044",2037263,"881583","146",72.11,79.58,34.44,0.01,"1067469","1186479","426471","88",75.27,83.66,30.07,0.01,"1362356",1572053,"797096","195",83.65,96.52,48.94,0.01,"1936892",2118770,"966595","115",85.94,94.01,42.89,0.01,"358411","387107","164635","14",75.27,81.3,34.58,0
2022-06-08,6572071,7302782,3238295,78.83,87.6,38.84,0.01,"1846305",2037550,"882065","146",72.12,79.59,34.46,0.01,"1067706","1186717","426857","88",75.29,83.68,30.1,0.01,"1362513",1572328,"797660","196",83.66,96.54,48.98,0.01,"1937099",2119035,"967000","115",85.95,94.02,42.9,0.01,"358448","387152","164713","14",75.28,81.31,34.59,0
2022-06-09,6572960,7303909,3240532,78.84,87.61,38.87,0.01,"1846551",2037844,"882731","146",72.13,79.61,34.48,0.01,"1067950","1186965","427232","89",75.3,83.69,30.12,0.01,"1362671",1572569,"798289","196",83.67,96.55,49.01,0.01,"1937293",2119321,"967477","115",85.95,94.03,42.93,0.01,"358495","387210","164803","14",75.29,81.32,34.61,0
2022-06-10,6573834,7304959,3242409,78.85,87.62,38.89,0.01,"1846790",2038140,"883200","147",72.14,79.62,34.5,0.01,"1068127","1187191","427569","89",75.32,83.71,30.15,0.01,"1362848",1572798,"798797","197",83.68,96.57,49.04,0.01,"1937531",2119568,"967956","116",85.97,94.04,42.95,0.01,"358538","387262","164887","14",75.3,81.33,34.63,0
2022-06-11,6574376,7305611,3243756,78.86,87.63,38.91,0.01,"1846952",2038329,"883637","148",72.15,79.63,34.52,0.01,"1068214","1187296","427746","89",75.32,83.72,30.16,0.01,"1362938",1572931,"799086","197",83.68,96.58,49.06,0.01,"1937703",2119764,"968355","116",85.97,94.05,42.96,0.01,"358569","387291","164932","14",75.31,81.34,34.64,0
2022-06-12,6574688,7305950,3244667,78.86,87.63,38.92,0.01,"1847058",2038436,"883926","148",72.15,79.63,34.53,0.01,"1068251","1187333","427802","89",75.32,83.72,30.16,0.01,"1362997",1573014,"799344","198",83.69,96.58,49.08,0.01,"1937800",2119848,"968615","116",85.98,94.05,42.98,0.01,"358582","387319","164980","14",75.31,81.35,34.65,0
2022-06-13,6575529,7306956,3246237,78.87,87.65,38.94,0.01,"1847335",2038739,"884368","148",72.16,79.64,34.55,0.01,"1068452","1187514","428065","89",75.34,83.73,30.18,0.01,"1363144",1573235,"799785","199",83.69,96.59,49.11,0.01,"1937974",2120093,"968983","116",85.98,94.07,42.99,0.01,"358624","387375","165036","14",75.32,81.36,34.66,0
2022-06-14,6576415,7307895,3247925,78.88,87.66,38.96,0.01,"1847597",2038981,"884855","148",72.17,79.65,34.57,0.01,"1068667","1187733","428388","90",75.35,83.75,30.21,0.01,"1363302",1573445,"800272","200",83.7,96.61,49.14,0.01,"1938171",2120314,"969307","116",85.99,94.07,43.01,0.01,"358678","387422","165103","14",75.33,81.37,34.68,0
