"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-06-06,"Washington Heights (South)","Manhattan","10032","10032","All ages",63051.12,3949,28346,32295,6.26,44.96,51.22
2021-06-06,"Washington Heights (North)/Washington Heights (South)","Manhattan","10033","10033","All ages",58517.81,3500,25694,29194,5.98,43.91,49.89
2021-06-06,"Inwood/Washington Heights (North)","Manhattan","10034","10034","All ages",42241.84,2829,17332,20161,6.7,41.03,47.73
2021-06-06,"East Harlem","Manhattan","10035","10035","All ages",35240.03,2572,15040,17612,7.3,42.68,49.98
2021-06-06,"Hell's Kitchen/Midtown Manhattan","Manhattan","10036","10036","All ages",27242.15,3387,22353,25740,12.43,82.05,94.49
2021-06-06,"Central Harlem (North)/East Harlem","Manhattan","10037","10037","All ages",20793.37,1213,8069,9282,5.83,38.81,44.64
2021-06-06,"Chinatown/Financial District","Manhattan","10038","10038","All ages",22864.58,2286,13247,15533,10,57.94,67.93
2021-06-06,"Central Harlem (North)/Washington Heights (South)","Manhattan","10039","10039","All ages",27180.77,1739,8693,10432,6.4,31.98,38.38
2021-06-06,"Washington Heights (North)","Manhattan","10040","10040","All ages",43966.32,2887,19506,22393,6.57,44.37,50.93
2021-06-06,"Roosevelt Island","Manhattan","10044","10044","All ages",11671.84,799,6611,7410,6.85,56.64,63.49
2021-06-06,"Lenox Hill/Upper East Side","Manhattan","10065","10065","All ages",27899.1,2072,18387,20459,7.43,65.91,73.33
2021-06-06,"Lincoln Square","Manhattan","10069","10069","All ages",6284.56,599,4364,4963,9.53,69.44,78.97
2021-06-06,"Lenox Hill/Upper East Side","Manhattan","10075","10075, 10162","All ages",23044.5,1935,16797,18732,8.4,72.89,81.29
2021-06-06,"Upper East Side/Yorkville","Manhattan","10128","10128","All ages",58558.8,4010,37103,41113,6.85,63.36,70.21
2021-06-06,"Battery Park City","Manhattan","10280","10280","All ages",9346.22,761,4991,5752,8.14,53.4,61.54
2021-06-06,"Battery Park City","Manhattan","10282","10282","All ages",5571.94,491,2860,3351,8.81,51.33,60.14
2021-06-06,"Silver Lake/St. George","Staten Island","10301","10301","All ages",38904.96,2414,17281,19695,6.2,44.42,50.62
2021-06-06,"Elm Park","Staten Island","10302","10302","All ages",18484.97,1216,6962,8178,6.58,37.66,44.24
2021-06-06,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island","10303","10303","All ages",26512.59,1845,9180,11025,6.96,34.63,41.58
2021-06-06,"New Dorp/Todt Hill","Staten Island","10304","10304","All ages",41886.87,2936,18028,20964,7.01,43.04,50.05
2021-06-06,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island","10305","10305","All ages",42856.19,3043,19326,22369,7.1,45.1,52.2
2021-06-06,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island","10306","10306","All ages",52806.81,3357,24905,28262,6.36,47.16,53.52
2021-06-06,"Tottenville","Staten Island","10307","10307","All ages",14912.16,747,5183,5930,5.01,34.76,39.77
2021-06-06,"Great Kills","Staten Island","10308","10308","All ages",29820.74,1529,11826,13355,5.13,39.66,44.78
2021-06-06,"Charleston/Prince's Bay/Woodrow","Staten Island","10309","10309","All ages",32939.56,1891,12495,14386,5.74,37.93,43.67
2021-06-06,"Port Richmond/Randall Manor/West Brighton","Staten Island","10310","10310","All ages",23441.55,1560,10024,11584,6.65,42.76,49.42
2021-06-06,"Annadale/Rossville","Staten Island","10312","10312","All ages",61052.73,3320,25885,29205,5.44,42.4,47.84
2021-06-06,"Bloomfield/Freshkills Park","Staten Island","10314","10314","All ages",92523.87,5482,39992,45474,5.92,43.22,49.15
2021-06-06,"Concourse/Melrose","Bronx","10451","10451","All ages",47367.12,3424,18327,21751,7.23,38.69,45.92
2021-06-06,"Concourse/Highbridge","Bronx","10452","10452","All ages",75212.41,5591,26864,32455,7.43,35.72,43.15
2021-06-06,"Morris Heights/Mount Hope/University Heights","Bronx","10453","10453","All ages",78677.58,5881,25352,31233,7.47,32.22,39.7
2021-06-06,"Mott Haven/Port Morris","Bronx","10454","10454","All ages",37829.72,2633,12547,15180,6.96,33.17,40.13
2021-06-06,"Mott Haven","Bronx","10455","10455","All ages",41893.78,3191,13788,16979,7.62,32.91,40.53
2021-06-06,"Claremont/Morrisania","Bronx","10456","10456","All ages",93192.84,6508,28108,34616,6.98,30.16,37.14
2021-06-06,"Belmont/Claremont/Mount Hope/Tremont","Bronx","10457","10457","All ages",73721.56,5576,23006,28582,7.56,31.21,38.77
2021-06-06,"Belmont/Fordham University/Kingsbridge","Bronx","10458","10458","All ages",82740.43,6126,26289,32415,7.4,31.77,39.18
2021-06-06,"Charlotte Gardens/Hunts Point","Bronx","10459","10459","All ages",47872.88,3595,15685,19280,7.51,32.76,40.27
2021-06-06,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx","10460","10460","All ages",58874.7,3934,18272,22206,6.68,31.04,37.72
2021-06-06,"Morris Park/Pelham Bay/Westchester Square","Bronx","10461","10461","All ages",49097.83,3762,24575,28337,7.66,50.05,57.72
2021-06-06,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx","10462","10462","All ages",75315.82,6551,33106,39657,8.7,43.96,52.65
2021-06-06,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx","10463","10463","All ages",69983.86,5019,32641,37660,7.17,46.64,53.81
2021-06-06,"City Island","Bronx","10464","10464","All ages",4285.4,254,2403,2657,5.93,56.07,62
2021-06-06,"Country Club/Throgs Neck","Bronx","10465","10465","All ages",43122.23,2417,17747,20164,5.6,41.16,46.76
2021-06-06,"Edenwald/Wakefield","Bronx","10466","10466","All ages",71310.11,3857,21796,25653,5.41,30.57,35.97
2021-06-06,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx","10467","10467","All ages",102058.58,6920,35111,42031,6.78,34.4,41.18
2021-06-06,"Fordham/Kingsbridge/University Heights","Bronx","10468","10468","All ages",77811.41,5845,26222,32067,7.51,33.7,41.21
2021-06-06,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx","10469","10469","All ages",72616.96,4191,25131,29322,5.77,34.61,40.38
2021-06-06,"Wakefield/Woodlawn","Bronx","10470","10470","All ages",14991.78,887,6156,7043,5.92,41.06,46.98
2021-06-06,"Fieldston/North Riverdale/Riverdale","Bronx","10471","10471","All ages",21241.06,1463,12532,13995,6.89,59,65.89
2021-06-06,"Soundview","Bronx","10472","10472","All ages",67979.13,5225,23045,28270,7.69,33.9,41.59
2021-06-06,"Castle Hill/Clason Point/Soundview","Bronx","10473","10473","All ages",59110.54,3799,21074,24873,6.43,35.65,42.08
2021-06-06,"Hunts Point","Bronx","10474","10474","All ages",11975.58,783,3475,4258,6.54,29.02,35.56
2021-06-06,"Co-op City/Edenwald","Bronx","10475","10475","All ages",42737.28,1928,18799,20727,4.51,43.99,48.5
2021-06-06,"Bellerose/Douglaston-Little Neck","Queens","11004","11004, 11005","All ages",18949.5,1261,10312,11573,6.65,54.42,61.07
2021-06-06,"Astoria (South)/Long Island City/Sunnyside","Queens","11101","11101","All ages",36835.54,3745,24924,28669,10.17,67.66,77.83
2021-06-06,"Astoria (North)","Queens","11102","11102","All ages",30044.75,2850,17913,20763,9.49,59.62,69.11
2021-06-06,"Astoria (North)/Astoria (South)","Queens","11103","11103","All ages",34937.39,3147,18787,21934,9.01,53.77,62.78
2021-06-06,"Sunnyside","Queens","11104","11104","All ages",25437.08,2342,15393,17735,9.21,60.51,69.72
2021-06-06,"Ditmars Steinway","Queens","11105","11105","All ages",36189.85,2563,17925,20488,7.08,49.53,56.61
2021-06-06,"Astoria (South)","Queens","11106","11106","All ages",37428.62,3600,21002,24602,9.62,56.11,65.73
2021-06-06,"Long Island City","Queens","11109","11109","All ages",5762.76,481,4167,4648,8.35,72.31,80.66
2021-06-06,"Brooklyn Heights/DUMBO/Downtown Brooklyn","Brooklyn","11201","11201","All ages",62294.06,4783,40648,45431,7.68,65.25,72.93
2021-06-06,"East Flatbush (North)/East Flatbush (South)","Brooklyn","11203","11203","All ages",73314.38,4646,25545,30191,6.34,34.84,41.18
2021-06-06,"Bensonhurst/Mapleton","Brooklyn","11204","11204","All ages",77087.49,5928,28558,34486,7.69,37.05,44.74
2021-06-06,"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene","Brooklyn","11205","11205","All ages",45332.4,2405,16268,18673,5.31,35.89,41.19
2021-06-06,"Williamsburg (South)","Brooklyn","11206","11206","All ages",86709.93,5090,29921,35011,5.87,34.51,40.38
2021-06-06,"Cypress Hills/East New York","Brooklyn","11207","11207","All ages",89031.83,6185,26738,32923,6.95,30.03,36.98
2021-06-06,"Cypress Hills/East New York","Brooklyn","11208","11208","All ages",95565.18,7051,30052,37103,7.38,31.45,38.82
2021-06-06,"Bay Ridge/Fort Hamilton","Brooklyn","11209","11209","All ages",67514.44,5239,33106,38345,7.76,49.04,56.8
2021-06-06,"Flatlands/Midwood","Brooklyn","11210","11210","All ages",65687.01,3478,18831,22309,5.29,28.67,33.96
2021-06-06,"East Williamsburg/Williamsburg (North)/Williamsburg (South)","Brooklyn","11211","11211, 11249","All ages",101667.01,6164,42657,48821,6.06,41.96,48.02
2021-06-06,"Ocean Hill-Brownsville","Brooklyn","11212","11212","All ages",73966.99,4721,21339,26060,6.38,28.85,35.23
2021-06-06,"Crown Heights (East)","Brooklyn","11213","11213","All ages",64601.26,3355,19355,22710,5.19,29.96,35.15
2021-06-06,"Bath Beach/Bensonhurst/Gravesend","Brooklyn","11214","11214","All ages",92814.16,8191,38518,46709,8.83,41.5,50.33
2021-06-06,"Gowanus/Park Slope/Windsor Terrace","Brooklyn","11215","11215","All ages",69624.37,4491,40357,44848,6.45,57.96,64.41
2021-06-06,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn","11216","11216","All ages",54825.36,3133,25823,28956,5.71,47.1,52.81
2021-06-06,"Boerum Hill/Park Slope","Brooklyn","11217","11217, 11243","All ages",40870.72,2569,22545,25114,6.29,55.16,61.45
2021-06-06,"Kensington/Windsor Terrace","Brooklyn","11218","11218","All ages",73995.92,5784,30423,36207,7.82,41.11,48.93
2021-06-06,"Borough Park","Brooklyn","11219","11219","All ages",90082.53,5965,24936,30901,6.62,27.68,34.3
2021-06-06,"Sunset Park","Brooklyn","11220","11220","All ages",94590.76,13114,49966,63080,13.86,52.82,66.69
2021-06-06,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn","11221","11221","All ages",81440.74,5731,33149,38880,7.04,40.7,47.74
2021-06-06,"Greenpoint","Brooklyn","11222","11222","All ages",36123.42,2584,22516,25100,7.15,62.33,69.48
2021-06-06,"Gravesend/Homecrest","Brooklyn","11223","11223","All ages",81491.64,5701,28261,33962,7,34.68,41.68
2021-06-06,"Brighton Beach/Coney Island/Seagate","Brooklyn","11224","11224","All ages",46270.81,2525,15109,17634,5.46,32.65,38.11
2021-06-06,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn","11225","11225","All ages",57513.69,2945,23829,26774,5.12,41.43,46.55
2021-06-06,"Flatbush/Prospect Lefferts Gardens","Brooklyn","11226","11226","All ages",97355.08,6688,36458,43146,6.87,37.45,44.32
2021-06-06,"Bath Beach/Dyker Heights","Brooklyn","11228","11228","All ages",44983.02,3692,20375,24067,8.21,45.29,53.5
2021-06-06,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn","11229","11229","All ages",83531.47,5265,30700,35965,6.3,36.75,43.06
2021-06-06,"Midwood","Brooklyn","11230","11230","All ages",88889.21,5431,26661,32092,6.11,29.99,36.1
2021-06-06,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn","11231","11231","All ages",37376.63,2470,19052,21522,6.61,50.97,57.58
2021-06-06,"Sunset Park","Brooklyn","11232","11232","All ages",27085.73,2399,12210,14609,8.86,45.08,53.94
2021-06-06,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn","11233","11233","All ages",74323.4,3855,21597,25452,5.19,29.06,34.24
2021-06-06,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn","11234","11234","All ages",94056.07,5473,31203,36676,5.82,33.17,38.99
2021-06-06,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn","11235","11235","All ages",78197.62,5216,29199,34415,6.67,37.34,44.01
2021-06-06,"Canarsie","Brooklyn","11236","11236","All ages",97117.19,5280,27745,33025,5.44,28.57,34.01
2021-06-06,"Bushwick/East Williamsburg","Brooklyn","11237","11237","All ages",48000.58,4115,21107,25222,8.57,43.97,52.55
2021-06-06,"Clinton Hill/Prospect Heights","Brooklyn","11238","11238","All ages",53548.62,3479,32977,36456,6.5,61.58,68.08
2021-06-06,"East New York","Brooklyn","11239","11239","All ages",13022.3,894,5989,6883,6.87,45.99,52.86
2021-06-06,"Flushing/Murray Hill","Queens","11354","11354","All ages",53918.85,5867,35201,41068,10.88,65.29,76.17
2021-06-06,"Flushing/Murray Hill/Queensboro Hill","Queens","11355","11355","All ages",78852.89,10773,55178,65951,13.66,69.98,83.64
2021-06-06,"College Point","Queens","11356","11356","All ages",22814.02,2552,12402,14954,11.19,54.36,65.55
2021-06-06,"Whitestone","Queens","11357","11357","All ages",38714.77,3007,21383,24390,7.77,55.23,63
2021-06-06,"Auburndale/Murray Hill","Queens","11358","11358","All ages",36024.61,3291,22408,25699,9.14,62.2,71.34
2021-06-06,"Bayside (North)","Queens","11360","11360","All ages",19045.39,1260,11611,12871,6.62,60.96,67.58
2021-06-06,"Bayside (North)/Bayside (South)","Queens","11361","11361","All ages",26370.6,2179,16346,18525,8.26,61.99,70.25
2021-06-06,"Douglaston-Little Neck","Queens","11362","11362","All ages",18101.72,1339,10680,12019,7.4,59,66.4
2021-06-06,"Douglaston-Little Neck","Queens","11363","11363","All ages",6735.31,464,4244,4708,6.89,63.01,69.9
2021-06-06,"Bayside (South)/Oakland Gardens","Queens","11364","11364","All ages",35688.29,2823,21391,24214,7.91,59.94,67.85
2021-06-06,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens","11365","11365","All ages",43815.08,3572,23647,27219,8.15,53.97,62.12
2021-06-06,"Fresh Meadows/Hillcrest","Queens","11366","11366","All ages",14208.14,1051,7201,8252,7.4,50.68,58.08
2021-06-06,"Kew Gardens Hills/Pomonok","Queens","11367","11367","All ages",40676.04,2931,17824,20755,7.21,43.82,51.03
2021-06-06,"Corona/North Corona","Queens","11368","11368","All ages",110369.78,12214,45213,57427,11.07,40.97,52.03
2021-06-06,"Airport/East Elmhurst","Queens","11369","11369","All ages",33627.74,3570,16870,20440,10.62,50.17,60.78
2021-06-06,"Jackson Heights/Rikers Island","Queens","11370","11370","All ages",31777.34,2788,14156,16944,8.77,44.55,53.32
2021-06-06,"Jackson Heights","Queens","11372","11372","All ages",60682.72,7144,36499,43643,11.77,60.15,71.92
2021-06-06,"Elmhurst","Queens","11373","11373","All ages",91655.7,11052,57593,68645,12.06,62.84,74.89
2021-06-06,"Rego Park","Queens","11374","11374","All ages",41393.74,3153,21661,24814,7.62,52.33,59.95
2021-06-06,"Forest Hills","Queens","11375","11375","All ages",71266.52,4920,37778,42698,6.9,53.01,59.91
2021-06-06,"Woodside","Queens","11377","11377","All ages",84048.11,9220,47414,56634,10.97,56.41,67.38
2021-06-06,"Maspeth","Queens","11378","11378","All ages",36145.45,2835,16070,18905,7.84,44.46,52.3
2021-06-06,"Middle Village","Queens","11379","11379","All ages",36636.49,2401,16674,19075,6.55,45.51,52.07
2021-06-06,"Glendale/Ridgewood","Queens","11385","11385","All ages",103615.19,8023,40248,48271,7.74,38.84,46.59
2021-06-06,"Cambria Heights","Queens","11411","11411","All ages",21378.1,1177,7317,8494,5.51,34.23,39.73
2021-06-06,"St. Albans","Queens","11412","11412","All ages",38097.58,2181,12346,14527,5.72,32.41,38.13
2021-06-06,"Laurelton/Rosedale","Queens","11413","11413","All ages",43206.88,2465,13156,15621,5.71,30.45,36.15
2021-06-06,"Hamilton Beach/Howard Beach/Lindenwood","Queens","11414","11414","All ages",28358.4,1613,11534,13147,5.69,40.67,46.36
2021-06-06,"Kew Gardens","Queens","11415","11415","All ages",18873.03,1281,9520,10801,6.79,50.44,57.23
2021-06-06,"Ozone Park","Queens","11416","11416","All ages",26389.62,2493,11817,14310,9.45,44.78,54.23
2021-06-06,"Ozone Park","Queens","11417","11417","All ages",31041.34,2775,14720,17495,8.94,47.42,56.36
2021-06-06,"Richmond Hill","Queens","11418","11418","All ages",37585.6,3179,17211,20390,8.46,45.79,54.25
2021-06-06,"Richmond Hill/South Ozone Park","Queens","11419","11419","All ages",48504.92,4826,23427,28253,9.95,48.3,58.25
2021-06-06,"South Ozone Park","Queens","11420","11420","All ages",47835.06,4130,21963,26093,8.63,45.91,54.55
2021-06-06,"Woodhaven","Queens","11421","11421","All ages",40049.5,3570,18278,21848,8.91,45.64,54.55
2021-06-06,"Rosedale","Queens","11422","11422","All ages",32389.06,1833,10405,12238,5.66,32.13,37.78
2021-06-06,"Hollis/Holliswood","Queens","11423","11423","All ages",31138.4,2178,14771,16949,6.99,47.44,54.43
2021-06-06,"Bellerose","Queens","11426","11426","All ages",20163.58,1472,10163,11635,7.3,50.4,57.7
2021-06-06,"Bellerose/Hollis Hills/Holliswood","Queens","11427","11427","All ages",23572.82,1862,14725,16587,7.9,62.47,70.36
2021-06-06,"Queens Village","Queens","11428","11428","All ages",18580.92,1442,10079,11521,7.76,54.24,62
2021-06-06,"Queens Village","Queens","11429","11429","All ages",32168.3,1922,10876,12798,5.97,33.81,39.78
2021-06-06,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens","11432","11432","All ages",60754.71,5408,33202,38610,8.9,54.65,63.55
2021-06-06,"Jamaica","Queens","11433","11433","All ages",36521.92,2300,13316,15616,6.3,36.46,42.76
2021-06-06,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens","11434","11434","All ages",66763.37,3946,21508,25454,5.91,32.22,38.13
2021-06-06,"Briarwood/Jamaica","Queens","11435","11435","All ages",58415.04,4490,25555,30045,7.69,43.75,51.43
2021-06-06,"South Jamaica/South Ozone Park","Queens","11436","11436","All ages",20042.54,1461,7461,8922,7.29,37.23,44.52
2021-06-06,"Edgemere/Far Rockaway","Queens","11691","11691","All ages",66856.31,4252,17238,21490,6.36,25.78,32.14
