"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_AIAN","COUNT_1PLUS_CUMULATIVE_AIAN","COUNT_ADDITIONAL_CUMULATIVE_AIAN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_AIAN","PERC_FULLY_AIAN","PERC_1PLUS_AIAN","PERC_ADDITIONAL_AIAN","PERC_BIVALENT_ADDITIONAL_AIAN","COUNT_FULLY_CUMULATIVE_ASIAN_NHPI","COUNT_1PLUS_CUMULATIVE_ASIAN_NHPI","COUNT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","PERC_FULLY_ASIAN_NHPI","PERC_1PLUS_ASIAN_NHPI","PERC_ADDITIONAL_ASIAN_NHPI","PERC_BIVALENT_ADDITIONAL_ASIAN_NHPI","COUNT_FULLY_CUMULATIVE_BLACK","COUNT_1PLUS_CUMULATIVE_BLACK","COUNT_ADDITIONAL_CUMULATIVE_BLACK","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_BLACK","PERC_FULLY_BLACK","PERC_1PLUS_BLACK","PERC_ADDITIONAL_BLACK","PERC_BIVALENT_ADDITIONAL_BLACK","COUNT_FULLY_CUMULATIVE_HISP_LATINO","COUNT_1PLUS_CUMULATIVE_HISP_LATINO","COUNT_ADDITIONAL_CUMULATIVE_HISP_LATINO","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_HISP_LATINO","PERC_FULLY_HISP_LATINO","PERC_1PLUS_HISP_LATINO","PERC_ADDITIONAL_HISP_LATINO","PERC_BIVALENT_ADDITIONAL_HISP_LATINO","COUNT_FULLY_CUMULATIVE_WHITE","COUNT_1PLUS_CUMULATIVE_WHITE","COUNT_ADDITIONAL_CUMULATIVE_WHITE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_WHITE","PERC_FULLY_WHITE","PERC_1PLUS_WHITE","PERC_ADDITIONAL_WHITE","PERC_BIVALENT_ADDITIONAL_WHITE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2021-08-11,4802346,5280224,53371,282,57.6,63.34,0.64,0,"17048","18743","232","<10",90.37,99.36,1.23,0.02,"1002230",1065975,"8585","28",81.24,86.41,0.7,0,"675589",765453,"8462","31",37,41.92,0.46,0,"1196674",1366167,"12909","62",49.38,56.37,0.53,0,"1425807",1508599,"20051","121",53.16,56.25,0.75,0,"224925","264065","1705","11","260073","291222","1427","25"
2021-08-12,4812391,5296180,53582,283,57.72,63.53,0.64,0,"17079","18789","232","<10",90.54,99.6,1.23,0.02,"1003541",1067531,"8610","29",81.35,86.53,0.7,0,"677953",769162,"8484","31",37.13,42.13,0.46,0,"1200123",1372354,"12957","62",49.52,56.62,0.53,0,"1427353",1510928,"20155","121",53.22,56.34,0.75,0,"225671","265373","1712","11","260671","292043","1432","25"
2021-08-13,4822661,5312041,53852,286,57.85,63.72,0.65,0,"17114","18852","234","<10",90.72,99.94,1.24,0.02,"1004833",1068974,"8653","29",81.45,86.65,0.7,0,"680230",772757,"8527","32",37.26,42.32,0.47,0,"1203848",1378750,"13003","62",49.67,56.89,0.54,0,"1428791",1513060,"20281","121",53.27,56.42,0.76,0,"226539","266689","1720","12","261306","292959","1434","26"
2021-08-14,4829807,5323002,54440,290,57.93,63.85,0.65,0,"17146","18889","235","<10",90.89,100.13,1.25,0.02,"1005987",1070260,"8720","30",81.55,86.76,0.71,0,"681760",775161,"8571","32",37.34,42.45,0.47,0,"1206406",1383003,"13058","63",49.78,57.06,0.54,0,"1429729",1514590,"20676","122",53.31,56.47,0.77,0,"227066","267583","1726","12","261713","293516","1454","27"
2021-08-15,4835134,5330228,55112,291,58,63.94,0.66,0,"17169","18914","238","<10",91.01,100.27,1.26,0.02,"1007054",1071224,"8777","30",81.63,86.83,0.71,0,"682669",776633,"8616","32",37.39,42.54,0.47,0,"1208088",1385685,"13111","63",49.85,57.17,0.54,0,"1430667",1515746,"21164","123",53.34,56.52,0.79,0,"227551","268240","1743","12","261936","293786","1463","27"
2021-08-16,4845697,5346885,56501,291,58.12,64.14,0.68,0,"17207","18967","245","<10",91.22,100.55,1.3,0.02,"1008488",1072769,"8887","30",81.75,86.96,0.72,0,"684805",780292,"8740","32",37.51,42.74,0.48,0,"1211774",1392384,"13278","63",50,57.45,0.55,0,"1432335",1517944,"22081","123",53.41,56.6,0.82,0,"228418","269739","1788","12","262670","294790","1482","27"
2021-08-17,4857623,5365771,58398,292,58.27,64.36,0.7,0,"17242","19034","252","<10",91.4,100.9,1.34,0.02,"1009884",1074361,"9031","30",81.86,87.09,0.73,0,"687649",784479,"8932","32",37.66,42.97,0.49,0,"1215770",1399920,"13512","64",50.16,57.76,0.56,0,"1434264",1520532,"23321","123",53.48,56.69,0.87,0,"229370","271414","1832","12","263444","296031","1518","27"
2021-08-18,4869296,5384238,60507,292,58.41,64.58,0.73,0,"17294","19095","257","<10",91.68,101.22,1.36,0.02,"1011248",1075864,"9227","30",81.97,87.21,0.75,0,"690457",788777,"9077","32",37.82,43.2,0.5,0,"1219727",1407156,"13775","64",50.33,58.06,0.57,0,"1436079",1523112,"24728","123",53.55,56.79,0.92,0,"230336","273073","1889","12","264155","297161","1554","27"
2021-08-19,4880174,5401549,62567,294,58.54,64.79,0.75,0,"17336","19153","268","<10",91.9,101.53,1.42,0.02,"1012430",1077337,"9380","30",82.07,87.33,0.76,0,"693092",792869,"9212","32",37.96,43.42,0.5,0,"1223532",1413956,"14024","64",50.48,58.34,0.58,0,"1437772",1525612,"26136","125",53.61,56.88,0.97,0,"231178","274525","1951","12","264834","298097","1596","27"
2021-08-20,4893027,5418874,64544,295,58.69,65,0.77,0,"17391","19221","276","<10",92.19,101.89,1.46,0.02,"1013810",1078723,"9567","30",82.18,87.44,0.78,0,"696282",796893,"9365","32",38.13,43.65,0.51,0,"1227905",1420807,"14253","64",50.66,58.62,0.59,0,"1439657",1528111,"27442","125",53.68,56.98,1.02,0,"232288","276048","1994","12","265694","299071","1647","28"
2021-08-21,4902076,5430904,65758,296,58.8,65.14,0.79,0,"17433","19258","283","<10",92.41,102.09,1.5,0.02,"1015053",1080005,"9693","30",82.28,87.55,0.79,0,"698280",799316,"9450","33",38.24,43.78,0.52,0,"1231271",1425948,"14400","64",50.8,58.84,0.59,0,"1440946",1529768,"28234","125",53.73,57.04,1.05,0,"232978","276996","2024","12","266115","299613","1674","28"
2021-08-22,4906375,5435266,66339,297,58.85,65.2,0.8,0,"17453","19273","286","<10",92.52,102.17,1.52,0.02,"1015861",1080633,"9750","30",82.35,87.6,0.79,0,"699080",800086,"9473","34",38.29,43.82,0.52,0,"1232599",1427468,"14448","64",50.86,58.9,0.6,0,"1441785",1530696,"28666","125",53.76,57.07,1.07,0,"233356","277355","2036","12","266241","299755","1680","28"
2021-08-23,4919329,5451810,67959,297,59.01,65.39,0.82,0,"17499","19323","295","<10",92.76,102.43,1.56,0.02,"1017485",1082069,"9885","30",82.48,87.71,0.8,0,"701953",803540,"9589","34",38.45,44.01,0.53,0,"1237198",1434319,"14636","64",51.05,59.18,0.6,0,"1443801",1533192,"29765","125",53.83,57.17,1.11,0,"234359","278728","2079","12","267034","300639","1710","28"
2021-08-24,4933036,5469520,69747,298,59.17,65.61,0.84,0,"17548","19386","304","<10",93.02,102.77,1.61,0.02,"1018988",1083516,"10031","30",82.6,87.83,0.81,0,"705120",807731,"9719","35",38.62,44.24,0.53,0,"1242173",1441473,"14865","64",51.25,59.48,0.61,0,"1445868",1535641,"30955","125",53.91,57.26,1.15,0,"235471","280076","2129","12","267868","301697","1744","28"
2021-08-25,4946582,5485091,71428,300,59.33,65.79,0.86,0,"17599","19440","309","<10",93.29,103.05,1.64,0.02,"1020507",1084744,"10160","30",82.72,87.93,0.82,0,"708382",811585,"9856","35",38.8,44.45,0.54,0,"1246836",1447551,"15042","66",51.45,59.73,0.62,0,"1447909",1537737,"32093","125",53.99,57.34,1.2,0,"236639","281415","2169","12","268710","302619","1799","28"
2021-08-26,4961701,5501987,73276,300,59.52,66,0.88,0,"17639","19500","310","<10",93.51,103.37,1.64,0.02,"1022179",1086027,"10292","30",82.86,88.03,0.83,0,"711910",815934,"10019","35",38.99,44.69,0.55,0,"1252420",1454034,"15264","66",51.68,60,0.63,0,"1450152",1540059,"33329","125",54.07,57.42,1.24,0,"237839","282820","2216","12","269562","303613","1846","28"
2021-08-27,4977532,5517659,75082,302,59.71,66.18,0.9,0,"17697","19572","320","<10",93.81,103.75,1.7,0.02,"1023860",1087292,"10447","30",82.99,88.14,0.85,0,"715585",819679,"10173","35",39.19,44.89,0.56,0,"1258327",1460160,"15474","67",51.92,60.25,0.64,0,"1452412",1542246,"34513","126",54.15,57.5,1.29,0,"239203","284177","2266","12","270448","304533","1889","28"
2021-08-28,4990043,5529103,76255,302,59.86,66.32,0.91,0,"17736","19618","328","<10",94.02,104,1.74,0.02,"1025717",1088548,"10580","30",83.15,88.24,0.86,0,"718366",822191,"10241","35",39.34,45.03,0.56,0,"1262939",1464792,"15595","67",52.11,60.44,0.64,0,"1453980",1543781,"35315","126",54.21,57.56,1.32,0,"240254","285081","2293","12","271051","305092","1903","28"
2021-08-29,4998081,5536710,77115,302,59.95,66.41,0.92,0,"17773","19646","332","<10",94.22,104.15,1.76,0.02,"1027089",1089396,"10649","30",83.26,88.31,0.86,0,"719892",823735,"10286","35",39.43,45.12,0.56,0,"1265842",1467882,"15660","67",52.23,60.57,0.65,0,"1455161",1544930,"35947","126",54.26,57.6,1.34,0,"240978","285784","2317","12","271346","305337","1924","28"
2021-08-30,5016275,5553355,79034,302,60.17,66.61,0.95,0,"17829","19694","338","<10",94.51,104.4,1.79,0.02,"1029150",1090847,"10799","30",83.42,88.42,0.88,0,"723717",827541,"10421","35",39.64,45.32,0.57,0,"1272949",1474517,"15888","67",52.52,60.84,0.66,0,"1457709",1547320,"37247","126",54.35,57.69,1.39,0,"242471","287054","2374","12","272450","306382","1967","28"
2021-08-31,5033282,5569592,81070,304,60.37,66.81,0.97,0,"17880","19748","348","<10",94.78,104.69,1.84,0.02,"1030783",1092135,"10969","30",83.56,88.53,0.89,0,"727501",831384,"10587","36",39.84,45.53,0.58,0,"1279789",1481003,"16118","67",52.81,61.11,0.67,0,"1460011",1549659,"38590","126",54.44,57.78,1.44,0,"243865","288277","2427","12","273453","307386","2031","29"
2021-09-01,5048461,5585352,83118,305,60.56,67,1,0,"17929","19805","357","<10",95.04,104.99,1.89,0.02,"1032281",1093295,"11129","30",83.68,88.62,0.9,0,"730930",835314,"10753","37",40.03,45.75,0.59,0,"1285865",1487261,"16339","67",53.06,61.37,0.67,0,"1462092",1551979,"39976","126",54.52,57.87,1.49,0,"245076","289448","2486","12","274288","308250","2078","29"
2021-09-02,5061907,5600466,84938,305,60.72,67.18,1.02,0,"17966","19853","365","<10",95.24,105.24,1.93,0.02,"1033656",1094561,"11285","30",83.79,88.73,0.91,0,"733927",839235,"10889","37",40.2,45.96,0.6,0,"1291151",1492963,"16559","67",53.27,61.6,0.68,0,"1464110",1554248,"41187","126",54.59,57.95,1.54,0,"246173","290561","2527","12","274924","309045","2126","29"
2021-09-03,5077368,5616204,86924,307,60.9,67.37,1.04,0,"18029","19913","376","<10",95.57,105.56,1.99,0.02,"1035129",1095964,"11452","30",83.91,88.84,0.93,0,"737559",843302,"11047","38",40.4,46.19,0.61,0,"1297143",1498861,"16783","68",53.52,61.84,0.69,0,"1466233",1556450,"42501","126",54.67,58.03,1.58,0,"247482","291738","2580","12","275793","309976","2185","29"
2021-09-04,5087606,5626384,88003,307,61.03,67.49,1.06,0,"18053","19952","384","<10",95.7,105.77,2.04,0.02,"1036447",1097086,"11613","30",84.02,88.93,0.94,0,"739853",845703,"11122","38",40.52,46.32,0.61,0,"1301163",1503036,"16892","68",53.69,62.02,0.7,0,"1467556",1557743,"43178","126",54.72,58.08,1.61,0,"248254","292423","2607","12","276280","310441","2207","29"
2021-09-05,5093691,5633512,88770,307,61.1,67.57,1.06,0,"18076","19974","385","<10",95.82,105.88,2.04,0.02,"1037394",1097992,"11720","30",84.09,89,0.95,0,"741099",847213,"11163","38",40.59,46.4,0.61,0,"1303291",1505785,"16974","68",53.78,62.13,0.7,0,"1468548",1558918,"43687","126",54.76,58.13,1.63,0,"248805","292947","2628","12","276478","310683","2213","29"
2021-09-06,5098624,5638962,89078,307,61.16,67.64,1.07,0,"18086","19986","387","<10",95.88,105.95,2.05,0.02,"1038040",1098491,"11748","30",84.14,89.04,0.95,0,"742037",848380,"11189","38",40.64,46.46,0.61,0,"1305471",1508293,"17023","68",53.87,62.23,0.7,0,"1469128",1559484,"43873","126",54.78,58.15,1.64,0,"249136","293383","2639","12","276726","310945","2219","29"
2021-09-07,5117255,5655133,90678,309,61.38,67.83,1.09,0,"18143","20030","397","<10",96.18,106.18,2.1,0.02,"1039783",1099638,"11905","30",84.29,89.14,0.97,0,"746300",852549,"11349","38",40.87,46.69,0.62,0,"1312835",1514932,"17246","69",54.17,62.51,0.71,0,"1471397",1561487,"44851","126",54.86,58.22,1.67,0,"250850","294612","2679","13","277947","311885","2251","29"
2021-09-08,5133036,5671916,92484,310,61.57,68.03,1.11,0,"18193","20086","403","<10",96.44,106.48,2.14,0.02,"1041191",1100750,"12075","30",84.4,89.23,0.98,0,"750247",857175,"11504","38",41.09,46.95,0.63,0,"1318928",1521486,"17507","70",54.42,62.78,0.72,0,"1473349",1563643,"45965","126",54.94,58.3,1.71,0,"252268","295935","2735","13","278860","312841","2295","29"
2021-09-09,5148918,5688781,94431,311,61.76,68.24,1.13,0,"18231","20134","411","<10",96.64,106.73,2.18,0.02,"1042516",1101892,"12218","30",84.51,89.32,0.99,0,"753989",861787,"11661","38",41.3,47.2,0.64,0,"1325235",1527730,"17797","70",54.68,63.04,0.73,0,"1475660",1566122,"47233","127",55.02,58.39,1.76,0,"253533","297270","2769","13","279754","313846","2342","29"
2021-09-10,5165521,5707987,96437,311,61.96,68.47,1.16,0,"18302","20198","417","<10",97.02,107.07,2.21,0.02,"1043882",1103306,"12388","30",84.62,89.43,1,0,"757997",867227,"11827","38",41.51,47.5,0.65,0,"1331750",1534944,"18062","70",54.95,63.33,0.75,0,"1478050",1568665,"48540","127",55.11,58.49,1.81,0,"254892","298648","2817","13","280648","314999","2386","29"
2021-09-11,5176982,5721451,97518,312,62.1,68.63,1.17,0,"18337","20245","421","<10",97.21,107.32,2.23,0.02,"1045104",1104486,"12543","31",84.72,89.53,1.02,0,"760441",870751,"11911","38",41.65,47.69,0.65,0,"1336431",1540129,"18203","70",55.14,63.55,0.75,0,"1479590",1570513,"49182","127",55.17,58.56,1.83,0,"255828","299691","2852","13","281251","315636","2406","29"
2021-09-12,5182860,5730692,98258,312,62.17,68.74,1.18,0,"18358","20273","423","<10",97.32,107.47,2.24,0.02,"1045821",1105275,"12629","31",84.78,89.59,1.02,0,"761616",873192,"11947","38",41.71,47.82,0.65,0,"1338685",1543733,"18282","70",55.24,63.7,0.75,0,"1480572",1571820,"49688","127",55.2,58.61,1.85,0,"256329","300458","2865","13","281479","315941","2424","29"
2021-09-13,5196905,5748398,99930,312,62.34,68.95,1.2,0,"18405","20331","429","<10",97.57,107.78,2.27,0.02,"1047080",1106412,"12774","31",84.88,89.69,1.04,0,"764717",877968,"12080","38",41.88,48.09,0.66,0,"1344094",1550375,"18519","70",55.46,63.97,0.76,0,"1482659",1574291,"50750","127",55.28,58.7,1.89,0,"257548","301893","2911","13","282402","317128","2467","29"
2021-09-14,5211585,5765300,101497,313,62.51,69.15,1.22,0,"18452","20393","433","<10",97.82,108.11,2.3,0.02,"1048246",1107474,"12899","31",84.97,89.77,1.05,0,"768198",882581,"12221","39",42.07,48.34,0.67,0,"1349839",1556879,"18770","70",55.7,64.24,0.77,0,"1484738",1576562,"51720","127",55.36,58.78,1.93,0,"258696","303174","2949","13","283416","318237","2505","29"
2021-09-15,5225269,5781245,103081,313,62.68,69.35,1.24,0,"18489","20440","440","<10",98.01,108.35,2.33,0.02,"1049302",1108458,"13051","31",85.06,89.85,1.06,0,"771526",886970,"12373","39",42.26,48.58,0.68,0,"1355194",1563229,"18981","70",55.92,64.5,0.78,0,"1486573",1578645,"52696","127",55.43,58.86,1.96,0,"259909","304323","2998","13","284276","319180","2542","29"
2021-09-16,5240334,5797430,104549,315,62.86,69.54,1.25,0,"18549","20487","446","<10",98.33,108.6,2.36,0.03,"1050415",1109530,"13209","31",85.15,89.94,1.07,0,"775489",891191,"12542","39",42.47,48.81,0.69,0,"1361155",1569891,"19205","70",56.16,64.78,0.79,0,"1488404",1580597,"53530","128",55.5,58.93,2,0,"261220","305608","3036","13","285102","320126","2581","29"
2021-09-17,5255174,5812447,106357,316,63.04,69.72,1.28,0,"18604","20535","449","<10",98.62,108.86,2.38,0.03,"1051653",1110673,"13385","31",85.25,90.03,1.08,0,"778968",895158,"12668","39",42.66,49.03,0.69,0,"1366803",1575498,"19409","70",56.4,65.01,0.8,0,"1490688",1582744,"54740","129",55.58,59.01,2.04,0,"262472","306782","3088","13","285986","321057","2618","29"
2021-09-18,5266305,5823179,107497,318,63.17,69.85,1.29,0,"18647","20559","455","<10",98.85,108.99,2.41,0.03,"1052853",1111612,"13545","31",85.35,90.11,1.1,0,"781504",897824,"12758","39",42.8,49.17,0.7,0,"1371195",1579841,"19526","70",56.58,65.19,0.81,0,"1492144",1584136,"55460","130",55.64,59.07,2.07,0,"263380","307607","3111","13","286582","321600","2642","30"
2021-09-19,5272993,5829812,108298,318,63.25,69.93,1.3,0,"18662","20583","455","<10",98.93,109.11,2.41,0.03,"1053609",1112201,"13634","31",85.41,90.16,1.11,0,"782971",899378,"12798","39",42.88,49.26,0.7,0,"1373639",1582466,"19587","70",56.68,65.29,0.81,0,"1493247",1585177,"56058","130",55.68,59.1,2.09,0,"264014","308140","3117","13","286851","321867","2649","30"
2021-09-20,5286929,5843366,110228,318,63.42,70.09,1.32,0,"18705","20624","464","<10",99.16,109.33,2.46,0.03,"1054802",1113129,"13777","31",85.5,90.23,1.12,0,"786223",902721,"12962","39",43.06,49.44,0.71,0,"1379086",1587715,"19816","70",56.9,65.51,0.82,0,"1495233",1587110,"57367","130",55.75,59.18,2.14,0,"265139","309302","3146","13","287741","322765","2696","30"
2021-09-21,5300857,5856426,112282,319,63.58,70.25,1.35,0,"18748","20673","467","<10",99.39,109.59,2.48,0.03,"1055855",1113930,"13977","31",85.59,90.3,1.13,0,"789784",906184,"13154","39",43.26,49.63,0.72,0,"1384626",1592945,"20107","70",57.13,65.73,0.83,0,"1497121",1588760,"58634","131",55.82,59.24,2.19,0,"266208","310351","3193","13","288515","323583","2750","30"
2021-09-22,5313941,5869993,114010,321,63.74,70.41,1.37,0,"18806","20717","470","<10",99.69,109.82,2.49,0.03,"1056843",1114701,"14128","32",85.67,90.36,1.15,0,"793271",910212,"13317","39",43.45,49.85,0.73,0,"1389821",1598010,"20327","70",57.35,65.94,0.84,0,"1498874",1590539,"59766","132",55.89,59.3,2.23,0,"267141","311421","3220","13","289185","324393","2782","30"
2021-09-23,5328382,5886236,116239,322,63.91,70.61,1.39,0,"18845","20765","481","<10",99.9,110.08,2.55,0.03,"1058016",1115496,"14327","32",85.76,90.42,1.16,0,"797184",915266,"13515","39",43.66,50.13,0.74,0,"1395058",1603311,"20598","70",57.56,66.15,0.85,0,"1501113",1593269,"61235","133",55.97,59.41,2.28,0,"268209","312623","3261","13","289957","325506","2822","30"
2021-09-24,5343459,5904214,120689,322,64.09,70.82,1.45,0,"18898","20811","504","<10",100.18,110.32,2.67,0.03,"1059299",1116550,"14756","32",85.87,90.51,1.2,0,"801176",920942,"13865","39",43.88,50.44,0.76,0,"1400575",1609179,"21100","70",57.79,66.4,0.87,0,"1503370",1596010,"64202","133",56.05,59.51,2.39,0,"269257","313918","3344","13","290884","326804","2918","30"
2021-09-25,5353695,5915669,124248,322,64.22,70.96,1.49,0,"18933","20835","519","<10",100.37,110.45,2.75,0.03,"1060386",1117408,"15209","32",85.96,90.58,1.23,0,"803742",924369,"14209","39",44.02,50.63,0.78,0,"1404613",1613209,"21481","70",57.96,66.56,0.89,0,"1504705",1597571,"66476","133",56.1,59.57,2.48,0,"269957","314758","3390","13","291359","327519","2964","30"
2021-09-26,5360302,5922666,126671,322,64.3,71.04,1.52,0,"18953","20870","525","<10",100.47,110.63,2.78,0.03,"1061154",1117898,"15522","32",86.02,90.62,1.26,0,"805353",926512,"14392","39",44.11,50.74,0.79,0,"1407004",1615498,"21697","70",58.05,66.66,0.9,0,"1505805",1598703,"68141","133",56.15,59.61,2.54,0,"270462","315374","3409","13","291571","327811","2985","30"
2021-09-27,5369600,5937811,135143,324,64.41,71.22,1.62,0,"18980","20918","546","<10",100.61,110.89,2.89,0.03,"1061882",1118836,"16406","32",86.08,90.69,1.33,0,"807715",931107,"15274","39",44.24,51,0.84,0,"1410637",1620776,"22736","70",58.2,66.88,0.94,0,"1507163",1600905,"73436","135",56.2,59.69,2.74,0.01,"271142","316507","3575","13","292081","328762","3170","30"
2021-09-28,5382259,5949562,144231,326,64.56,71.36,1.73,0,"19009","20957","592","<10",100.77,111.1,3.14,0.03,"1062830",1119467,"17515","33",86.15,90.74,1.42,0,"810963",934403,"16327","39",44.42,51.18,0.89,0,"1415800",1625285,"23891","71",58.42,67.06,0.99,0,"1508816",1602588,"78691","135",56.26,59.75,2.93,0.01,"272001","317324","3801","13","292840","329538","3414","30"
2021-09-29,5395703,5962084,153023,329,64.72,71.52,1.84,0,"19055","21012","625","<10",101.01,111.39,3.31,0.03,"1063697",1120232,"18572","33",86.22,90.81,1.51,0,"814685",938074,"17396","39",44.62,51.38,0.95,0,"1420909",1629463,"25079","71",58.63,67.23,1.03,0,"1510707",1604709,"83637","137",56.33,59.83,3.12,0.01,"273007","318255","3979","13","293643","330339","3735","31"
2021-09-30,5409551,5975370,162220,331,64.89,71.67,1.95,0,"19108","21049","661","<10",101.29,111.58,3.5,0.03,"1064669",1120970,"19782","33",86.3,90.87,1.6,0,"818533",941809,"18544","39",44.83,51.58,1.02,0,"1425750",1633768,"26307","71",58.83,67.41,1.09,0,"1512909",1607322,"88675","139",56.41,59.93,3.31,0.01,"274083","319219","4233","13","294499","331233","4018","31"
2021-10-01,5424302,5989161,172001,332,65.06,71.84,2.06,0,"19148","21097","702","<10",101.51,111.84,3.72,0.03,"1065922",1121892,"21095","33",86.4,90.94,1.71,0,"822496",945621,"19720","39",45.05,51.79,1.08,0,"1430939",1638361,"27704","71",59.04,67.6,1.14,0,"1515187",1609709,"93963","140",56.5,60.02,3.5,0.01,"275220","320252","4456","13","295390","332229","4361","31"
2021-10-02,5435216,5997488,176266,334,65.2,71.94,2.11,0,"19189","21119","720","<10",101.72,111.95,3.82,0.03,"1066955",1122614,"21807","33",86.49,91,1.77,0,"825420",947978,"20292","40",45.21,51.92,1.11,0,"1435082",1641310,"28350","72",59.21,67.72,1.17,0,"1516700",1610919,"96128","140",56.55,60.06,3.58,0.01,"275996","320918","4526","13","295874","332630","4443","31"
2021-10-03,5442020,6002986,178845,335,65.28,72.01,2.15,0,"19217","21140","741","<10",101.87,112.07,3.93,0.03,"1067592",1123103,"22238","33",86.54,91.04,1.8,0,"827299",949462,"20568","41",45.31,52,1.13,0,"1437508",1643219,"28729","72",59.31,67.8,1.19,0,"1517767",1611930,"97536","140",56.59,60.1,3.64,0.01,"276569","321331","4563","13","296068","332801","4470","31"
2021-10-04,5453977,6013642,187657,336,65.42,72.13,2.25,0,"19248","21179","776","<10",102.04,112.27,4.11,0.03,"1068437",1123861,"23469","33",86.61,91.1,1.9,0,"830646",952329,"21681","41",45.49,52.16,1.19,0,"1441697",1646776,"29907","72",59.49,67.95,1.23,0,"1519606",1613807,"102280","141",56.66,60.17,3.81,0.01,"277492","322128","4789","13","296851","333562","4755","31"
2021-10-05,5466616,6024701,196788,340,65.57,72.27,2.36,0,"19290","21216","802","<10",102.26,112.47,4.25,0.03,"1069310",1124585,"24617","33",86.68,91.16,2,0,"834109",955424,"22922","41",45.68,52.33,1.26,0,"1446240",1650350,"31232","73",59.67,68.1,1.29,0,"1521536",1615776,"107142","144",56.73,60.25,3.99,0.01,"278459","322941","5030","13","297672","334409","5043","31"
2021-10-06,5478572,6035339,205940,344,65.72,72.39,2.47,0,"19331","21249","835","<10",102.48,112.64,4.43,0.03,"1070130",1125269,"25938","34",86.75,91.22,2.1,0,"837522",958459,"24277","41",45.87,52.49,1.33,0,"1450507",1653824,"32456","74",59.85,68.24,1.34,0,"1523334",1617588,"111764","144",56.8,60.31,4.17,0.01,"279332","323774","5316","13","298416","335176","5354","33"
2021-10-07,5491518,6045549,215376,344,65.87,72.52,2.58,0,"19373","21283","857","<10",102.7,112.82,4.54,0.03,"1071027",1125960,"27160","34",86.82,91.27,2.2,0,"841143",961305,"25608","41",46.07,52.65,1.4,0,"1455412",1657258,"34070","74",60.05,68.38,1.41,0,"1525097",1619319,"116409","144",56.86,60.38,4.34,0.01,"280273","324532","5621","13","299193","335892","5651","33"
2021-10-08,5504573,6055638,225417,344,66.03,72.64,2.7,0,"19421","21322","890","<10",102.95,113.03,4.72,0.03,"1072070",1126722,"28667","34",86.9,91.33,2.32,0,"844849",964052,"26956","41",46.27,52.8,1.48,0,"1459983",1660681,"35511","74",60.24,68.52,1.47,0,"1527088",1620981,"121460","144",56.94,60.44,4.53,0.01,"281167","325288","5937","13","299995","336592","5996","33"
2021-10-09,5513490,6062323,229561,344,66.13,72.72,2.75,0,"19440","21351","907","<10",103.05,113.18,4.81,0.03,"1072959",1127327,"29429","34",86.97,91.38,2.39,0,"847159",965806,"27552","41",46.4,52.9,1.51,0,"1463428",1663378,"36206","74",60.38,68.63,1.49,0,"1528295",1621786,"123374","144",56.98,60.47,4.6,0.01,"281805","325715","6018","13","300404","336960","6075","33"
2021-10-10,5519011,6066181,232035,345,66.2,72.76,2.78,0,"19456","21364","922","<10",103.14,113.25,4.89,0.03,"1073510",1127691,"29896","34",87.02,91.41,2.42,0,"848427",966671,"27826","41",46.47,52.94,1.52,0,"1465589",1664882,"36576","75",60.47,68.69,1.51,0,"1529187",1622444,"124662","144",57.02,60.49,4.65,0.01,"282282","326038","6050","13","300560","337091","6103","33"
2021-10-11,5529180,6074310,240387,346,66.32,72.86,2.88,0,"19505","21400","954","<10",103.4,113.44,5.06,0.03,"1074323",1128255,"31086","34",87.09,91.46,2.52,0,"851087",968868,"29004","42",46.61,53.06,1.59,0,"1469240",1667841,"37822","75",60.62,68.82,1.56,0,"1530874",1623753,"128921","144",57.08,60.54,4.81,0.01,"283058","326653","6279","13","301093","337540","6321","33"
